Datetime,DAYTON_MW
2007-05-15,2183.0833333333335
2007-05-16,1985.2083333333333
2007-05-17,1910.5416666666667
2007-05-18,1879.4583333333333
2007-05-19,1631.875
2007-05-20,1590.6666666666667
2007-05-21,2025.9583333333333
2007-05-22,2221.0416666666665
2007-05-23,2282.0416666666665
2007-05-24,2330.7916666666665
2007-05-25,2301.4583333333335
2007-05-26,1875.2083333333333
2007-05-27,1749.6666666666667
2007-05-28,1739.9166666666667
2007-05-29,2294.9166666666665
2007-05-30,2503.1666666666665
2007-05-31,2459.875
2007-06-01,2521.0
2007-06-02,2206.25
2007-06-03,1949.6666666666667
2007-06-04,2199.6666666666665
2007-06-05,2074.4583333333335
2007-06-06,2080.5
2007-06-07,2455.75
2007-06-08,2641.0
2007-06-09,1913.375
2007-06-10,1736.7916666666667
2007-06-11,2240.9583333333335
2007-06-12,2335.0
2007-06-13,2509.5416666666665
2007-06-14,2532.75
2007-06-15,2341.3333333333335
2007-06-16,2120.125
2007-06-17,2145.2083333333335
2007-06-18,2713.2916666666665
2007-06-19,2560.9583333333335
2007-06-20,2325.8333333333335
2007-06-21,2420.75
2007-06-22,2209.0
2007-06-23,1771.0
2007-06-24,1738.7083333333333
2007-06-25,2441.375
2007-06-26,2745.9166666666665
2007-06-27,2702.0833333333335
2007-06-28,2531.375
2007-06-29,2221.2916666666665
2007-06-30,1831.4166666666667
2007-07-01,1734.4166666666667
2007-07-02,1903.1666666666667
2007-07-03,2036.3333333333333
2007-07-04,1848.2083333333333
2007-07-05,2218.2083333333335
2007-07-06,2252.6666666666665
2007-07-07,2105.5416666666665
2007-07-08,2214.5
2007-07-09,2716.375
2007-07-10,2575.75
2007-07-11,2453.875
2007-07-12,2203.8333333333335
2007-07-13,2176.2083333333335
2007-07-14,1971.875
2007-07-15,2038.1666666666667
2007-07-16,2399.0833333333335
2007-07-17,2423.4166666666665
2007-07-18,2474.7083333333335
2007-07-19,2479.7916666666665
2007-07-20,2182.1666666666665
2007-07-21,1828.1666666666667
2007-07-22,1761.4166666666667
2007-07-23,2168.0833333333335
2007-07-24,2233.125
2007-07-25,2231.0833333333335
2007-07-26,2244.3333333333335
2007-07-27,2386.0
2007-07-28,2089.6666666666665
2007-07-29,2089.2916666666665
2007-07-30,2543.0416666666665
2007-07-31,2592.9583333333335
2007-08-01,2746.7083333333335
2007-08-02,2824.0416666666665
2007-08-03,2809.7083333333335
2007-08-04,2400.7916666666665
2007-08-05,2260.5416666666665
2007-08-06,2898.2916666666665
2007-08-07,3030.75
2007-08-08,3136.625
2007-08-09,3027.5
2007-08-10,2760.2916666666665
2007-08-11,2359.8333333333335
2007-08-12,2316.5
2007-08-13,2679.875
2007-08-14,2327.8333333333335
2007-08-15,2592.8333333333335
2007-08-16,2774.2916666666665
2007-08-17,2600.4583333333335
2007-08-18,1891.5416666666667
2007-08-19,1923.0416666666667
2007-08-20,2516.5
2007-08-21,2536.0833333333335
2007-08-22,2841.1666666666665
2007-08-23,3020.7916666666665
2007-08-24,2935.125
2007-08-25,2368.4166666666665
2007-08-26,2086.4583333333335
2007-08-27,2462.875
2007-08-28,2652.5833333333335
2007-08-29,2839.0
2007-08-30,2519.7916666666665
2007-08-31,2179.1666666666665
2007-09-01,1803.125
2007-09-02,1828.125
2007-09-03,1997.2083333333333
2007-09-04,2506.2083333333335
2007-09-05,2667.0
2007-09-06,2628.4166666666665
2007-09-07,2645.4583333333335
2007-09-08,2255.4583333333335
2007-09-09,2091.4166666666665
2007-09-10,2417.125
2007-09-11,2248.0833333333335
2007-09-12,2080.25
2007-09-13,2113.9583333333335
2007-09-14,2118.0
2007-09-15,1635.2083333333333
2007-09-16,1579.2083333333333
2007-09-17,1987.4166666666667
2007-09-18,2161.125
2007-09-19,2313.0416666666665
2007-09-20,2385.1666666666665
2007-09-21,2386.5833333333335
2007-09-22,2102.0833333333335
2007-09-23,1922.0833333333333
2007-09-24,2471.25
2007-09-25,2634.7083333333335
2007-09-26,2326.75
2007-09-27,2176.8333333333335
2007-09-28,2011.9166666666667
2007-09-29,1732.5833333333333
2007-09-30,1675.2083333333333
2007-10-01,2016.25
2007-10-02,2161.1666666666665
2007-10-03,2155.6666666666665
2007-10-04,2283.2083333333335
2007-10-05,2413.0416666666665
2007-10-06,2218.6666666666665
2007-10-07,2161.625
2007-10-08,2532.2916666666665
2007-10-09,2258.5
2007-10-10,1983.4583333333333
2007-10-11,1981.0
2007-10-12,1936.375
2007-10-13,1706.25
2007-10-14,1602.375
2007-10-15,1991.3333333333333
2007-10-16,2030.6666666666667
2007-10-17,2073.0416666666665
2007-10-18,2119.3333333333335
2007-10-19,2008.9583333333333
2007-10-20,1679.0416666666667
2007-10-21,1625.2916666666667
2007-10-22,2008.875
2007-10-23,2011.8333333333333
2007-10-24,2041.7083333333333
2007-10-25,2039.4166666666667
2007-10-26,1964.6666666666667
2007-10-27,1700.0416666666667
2007-10-28,1651.8333333333333
2007-10-29,2047.125
2007-10-30,2057.4583333333335
2007-10-31,2039.5833333333333
2007-11-01,1990.5
2007-11-02,2029.7916666666667
2007-11-03,1805.5416666666667
2007-11-04,1730.5217391304348
2007-11-05,2060.9166666666665
2007-11-06,2173.1666666666665
2007-11-07,2161.3333333333335
2007-11-08,2183.5
2007-11-09,2055.7916666666665
2007-11-10,1869.875
2007-11-11,1822.7083333333333
2007-11-12,1989.5833333333333
2007-11-13,1975.4583333333333
2007-11-14,1981.7083333333333
2007-11-15,2145.9166666666665
2007-11-16,2132.875
2007-11-17,1874.4583333333333
2007-11-18,1810.3333333333333
2007-11-19,2146.8333333333335
2007-11-20,2049.625
2007-11-21,1991.1666666666667
2007-11-22,1653.5416666666667
2007-11-23,1813.75
2007-11-24,1892.875
2007-11-25,1875.25
2007-11-26,2158.625
2007-11-27,2206.625
2007-11-28,2278.0833333333335
2007-11-29,2271.3333333333335
2007-11-30,2292.875
2007-12-01,2147.0416666666665
2007-12-02,1915.5
2007-12-03,2397.2083333333335
2007-12-04,2390.5833333333335
2007-12-05,2464.8333333333335
2007-12-06,2503.0416666666665
2007-12-07,2379.2083333333335
2007-12-08,2045.0833333333333
2007-12-09,2023.3333333333333
2007-12-10,2299.8333333333335
2007-12-11,2247.9583333333335
2007-12-12,2212.875
2007-12-13,2335.375
2007-12-14,2344.4166666666665
2007-12-15,2213.0
2007-12-16,2149.25
2007-12-17,2577.9166666666665
2007-12-18,2491.0416666666665
2007-12-19,2341.0
2007-12-20,2414.9166666666665
2007-12-21,2255.9166666666665
2007-12-22,1837.8333333333333
2007-12-23,1904.125
2007-12-24,2045.1666666666667
2007-12-25,1807.75
2007-12-26,1991.0416666666667
2007-12-27,2038.8333333333333
2007-12-28,2028.6666666666667
2007-12-29,1955.6666666666667
2007-12-30,1947.2916666666667
2007-12-31,1915.375
2008-01-01,2049.0833333333335
2008-01-02,2657.1666666666665
2008-01-03,2634.7083333333335
2008-01-04,2487.9583333333335
2008-01-05,2082.2916666666665
2008-01-06,1818.125
2008-01-07,1998.2916666666667
2008-01-08,2028.625
2008-01-09,2115.5833333333335
2008-01-10,2236.4166666666665
2008-01-11,2203.875
2008-01-12,1962.75
2008-01-13,1959.7083333333333
2008-01-14,2406.5
2008-01-15,2518.625
2008-01-16,2483.8333333333335
2008-01-17,2350.5
2008-01-18,2361.875
2008-01-19,2274.7916666666665
2008-01-20,2409.8333333333335
2008-01-21,2571.875
2008-01-22,2507.625
2008-01-23,2564.7083333333335
2008-01-24,2608.7916666666665
2008-01-25,2644.875
2008-01-26,2242.375
2008-01-27,2036.125
2008-01-28,2347.2916666666665
2008-01-29,2252.5416666666665
2008-01-30,2552.875
2008-01-31,2582.8333333333335
2008-02-01,2407.0
2008-02-02,2096.25
2008-02-03,2025.8333333333333
2008-02-04,2231.6666666666665
2008-02-05,2122.75
2008-02-06,2212.2916666666665
2008-02-07,2398.7083333333335
2008-02-08,2255.2916666666665
2008-02-09,1970.875
2008-02-10,2220.8333333333335
2008-02-11,2709.125
2008-02-12,2590.1666666666665
2008-02-13,2504.0833333333335
2008-02-14,2470.9166666666665
2008-02-15,2315.75
2008-02-16,2058.625
2008-02-17,1864.2083333333333
2008-02-18,2319.7083333333335
2008-02-19,2610.8333333333335
2008-02-20,2579.2083333333335
2008-02-21,2696.4166666666665
2008-02-22,2476.375
2008-02-23,2120.5833333333335
2008-02-24,2109.5833333333335
2008-02-25,2365.75
2008-02-26,2415.4166666666665
2008-02-27,2511.3333333333335
2008-02-28,2490.25
2008-02-29,2348.375
2008-03-01,2004.1666666666667
2008-03-02,1872.75
2008-03-03,2049.2916666666665
2008-03-04,2324.9583333333335
2008-03-05,2338.5833333333335
2008-03-06,2306.5416666666665
2008-03-07,2388.625
2008-03-08,2215.875
2008-03-09,2081.695652173913
2008-03-10,2201.4166666666665
2008-03-11,2249.0416666666665
2008-03-12,2181.9166666666665
2008-03-13,2098.2916666666665
2008-03-14,2060.5
2008-03-15,1947.1666666666667
2008-03-16,1839.0
2008-03-17,2235.75
2008-03-18,2197.0833333333335
2008-03-19,2194.0
2008-03-20,2176.9583333333335
2008-03-21,1936.4166666666667
2008-03-22,1875.625
2008-03-23,1826.1666666666667
2008-03-24,2150.125
2008-03-25,2251.9583333333335
2008-03-26,2070.2916666666665
2008-03-27,2104.2916666666665
2008-03-28,2147.2916666666665
2008-03-29,1918.4583333333333
2008-03-30,1840.4166666666667
2008-03-31,2025.0833333333333
2008-04-01,2037.5833333333333
2008-04-02,2120.9583333333335
2008-04-03,2132.9166666666665
2008-04-04,2013.2083333333333
2008-04-05,1737.625
2008-04-06,1648.2916666666667
2008-04-07,1916.8333333333333
2008-04-08,1935.7916666666667
2008-04-09,1936.125
2008-04-10,1969.25
2008-04-11,1909.75
2008-04-12,1754.25
2008-04-13,1807.8333333333333
2008-04-14,2083.75
2008-04-15,2060.25
2008-04-16,1986.4583333333333
2008-04-17,1945.9583333333333
2008-04-18,1868.2916666666667
2008-04-19,1592.5833333333333
2008-04-20,1554.9166666666667
2008-04-21,1902.5416666666667
2008-04-22,1918.2083333333333
2008-04-23,1953.8333333333333
2008-04-24,1932.1666666666667
2008-04-25,1977.4583333333333
2008-04-26,1620.375
2008-04-27,1510.25
2008-04-28,1870.25
2008-04-29,1968.0833333333333
2008-04-30,1944.7083333333333
2008-05-01,1912.9166666666667
2008-05-02,1897.625
2008-05-03,1602.125
2008-05-04,1514.9166666666667
2008-05-05,1876.3333333333333
2008-05-06,1947.7083333333333
2008-05-07,1962.8333333333333
2008-05-08,1956.625
2008-05-09,1876.25
2008-05-10,1608.5416666666667
2008-05-11,1554.0416666666667
2008-05-12,1922.125
2008-05-13,1943.625
2008-05-14,1946.5416666666667
2008-05-15,1940.9166666666667
2008-05-16,1877.8333333333333
2008-05-17,1602.9166666666667
2008-05-18,1516.6666666666667
2008-05-19,1896.125
2008-05-20,1925.9166666666667
2008-05-21,1926.1666666666667
2008-05-22,1911.125
2008-05-23,1802.7083333333333
2008-05-24,1524.5833333333333
2008-05-25,1457.6666666666667
2008-05-26,1602.0
2008-05-27,1977.9583333333333
2008-05-28,1919.7083333333333
2008-05-29,1964.625
2008-05-30,2043.1666666666667
2008-05-31,1880.2083333333333
2008-06-01,1765.9166666666667
2008-06-02,2149.6666666666665
2008-06-03,2155.875
2008-06-04,2181.7083333333335
2008-06-05,2477.9583333333335
2008-06-06,2633.5
2008-06-07,2089.125
2008-06-08,2248.5416666666665
2008-06-09,2745.0416666666665
2008-06-10,2403.0
2008-06-11,2392.9583333333335
2008-06-12,2552.4583333333335
2008-06-13,2508.7916666666665
2008-06-14,2073.9583333333335
2008-06-15,1961.75
2008-06-16,2267.5416666666665
2008-06-17,2033.4583333333333
2008-06-18,2020.4166666666667
2008-06-19,2060.5416666666665
2008-06-20,2153.0
2008-06-21,1903.7083333333333
2008-06-22,1736.8333333333333
2008-06-23,2068.9583333333335
2008-06-24,2163.7916666666665
2008-06-25,2260.9166666666665
2008-06-26,2545.8333333333335
2008-06-27,2409.625
2008-06-28,2054.0833333333335
2008-06-29,1813.375
2008-06-30,1849.625
2008-07-01,1920.0
2008-07-02,2069.2083333333335
2008-07-03,2001.125
2008-07-04,1597.2916666666667
2008-07-05,1710.125
2008-07-06,1919.2916666666667
2008-07-07,2466.2083333333335
2008-07-08,2577.2083333333335
2008-07-09,2447.1666666666665
2008-07-10,2342.9166666666665
2008-07-11,2501.25
2008-07-12,2219.5416666666665
2008-07-13,2009.8333333333333
2008-07-14,2300.4583333333335
2008-07-15,2440.5416666666665
2008-07-16,2650.3333333333335
2008-07-17,2740.0416666666665
2008-07-18,2666.875
2008-07-19,2386.8333333333335
2008-07-20,2366.2916666666665
2008-07-21,2680.75
2008-07-22,2583.25
2008-07-23,2352.1666666666665
2008-07-24,2312.7916666666665
2008-07-25,2302.625
2008-07-26,2264.7083333333335
2008-07-27,2049.3333333333335
2008-07-28,2419.5
2008-07-29,2653.6666666666665
2008-07-30,2642.2083333333335
2008-07-31,2675.25
2008-08-01,2689.5833333333335
2008-08-02,2276.75
2008-08-03,2045.0833333333333
2008-08-04,2476.2083333333335
2008-08-05,2517.2083333333335
2008-08-06,2632.7916666666665
2008-08-07,2426.2083333333335
2008-08-08,2152.0833333333335
2008-08-09,1860.875
2008-08-10,1747.0833333333333
2008-08-11,2085.9583333333335
2008-08-12,2182.25
2008-08-13,2245.9166666666665
2008-08-14,2188.9583333333335
2008-08-15,2160.625
2008-08-16,1854.7916666666667
2008-08-17,1810.0
2008-08-18,2279.25
2008-08-19,2418.6666666666665
2008-08-20,2402.9166666666665
2008-08-21,2525.3333333333335
2008-08-22,2655.0416666666665
2008-08-23,2330.4583333333335
2008-08-24,2249.375
2008-08-25,2309.9583333333335
2008-08-26,2187.3333333333335
2008-08-27,2229.875
2008-08-28,2255.3333333333335
2008-08-29,2454.0833333333335
2008-08-30,2072.7083333333335
2008-08-31,1904.125
2008-09-01,1998.5833333333333
2008-09-02,2680.7083333333335
2008-09-03,2784.5416666666665
2008-09-04,2622.1666666666665
2008-09-05,2274.4166666666665
2008-09-06,1900.3333333333333
2008-09-07,1718.4166666666667
2008-09-08,2144.75
2008-09-09,2088.0
2008-09-10,1985.0833333333333
2008-09-11,2106.0416666666665
2008-09-12,2247.8333333333335
2008-09-13,2146.7916666666665
2008-09-14,1687.6666666666667
2008-09-15,1476.6666666666667
2008-09-16,1757.4583333333333
2008-09-17,1884.3333333333333
2008-09-18,1925.25
2008-09-19,1898.9166666666667
2008-09-20,1733.75
2008-09-21,1705.4166666666667
2008-09-22,2115.75
2008-09-23,2117.7916666666665
2008-09-24,2106.4583333333335
2008-09-25,2065.3333333333335
2008-09-26,1971.8333333333333
2008-09-27,1730.625
2008-09-28,1662.0416666666667
2008-09-29,2036.25
2008-09-30,1987.625
2008-10-01,1902.875
2008-10-02,1909.75
2008-10-03,1883.25
2008-10-04,1632.0416666666667
2008-10-05,1561.625
2008-10-06,1920.125
2008-10-07,1966.6666666666667
2008-10-08,1970.625
2008-10-09,1945.5833333333333
2008-10-10,1905.9583333333333
2008-10-11,1680.875
2008-10-12,1633.9166666666667
2008-10-13,1996.0416666666667
2008-10-14,2083.5833333333335
2008-10-15,2124.2916666666665
2008-10-16,1965.4583333333333
2008-10-17,1866.5416666666667
2008-10-18,1646.0416666666667
2008-10-19,1603.375
2008-10-20,1970.5
2008-10-21,1974.4166666666667
2008-10-22,2052.0833333333335
2008-10-23,2044.0416666666667
2008-10-24,1969.5
2008-10-25,1682.7083333333333
2008-10-26,1636.6666666666667
2008-10-27,2096.9166666666665
2008-10-28,2185.7916666666665
2008-10-29,2138.4166666666665
2008-10-30,2132.2083333333335
2008-10-31,1994.625
2008-11-01,1636.3333333333333
2008-11-02,1588.0
2008-11-03,1923.0833333333333
2008-11-04,1933.4166666666667
2008-11-05,1941.5833333333333
2008-11-06,1938.8333333333333
2008-11-07,1884.8333333333333
2008-11-08,1762.1666666666667
2008-11-09,1812.875
2008-11-10,2153.5833333333335
2008-11-11,2242.2916666666665
2008-11-12,2113.375
2008-11-13,2012.875
2008-11-14,1914.0833333333333
2008-11-15,1802.5833333333333
2008-11-16,1891.0416666666667
2008-11-17,2250.75
2008-11-18,2341.125
2008-11-19,2394.6666666666665
2008-11-20,2300.4166666666665
2008-11-21,2318.8333333333335
2008-11-22,2153.375
2008-11-23,2004.0
2008-11-24,2257.3333333333335
2008-11-25,2302.875
2008-11-26,2164.7916666666665
2008-11-27,1800.875
2008-11-28,1797.0416666666667
2008-11-29,1867.3333333333333
2008-11-30,1882.2916666666667
2008-12-01,2301.25
2008-12-02,2438.2083333333335
2008-12-03,2356.5833333333335
2008-12-04,2354.1666666666665
2008-12-05,2461.9583333333335
2008-12-06,2256.0416666666665
2008-12-07,2161.9583333333335
2008-12-08,2419.1666666666665
2008-12-09,2243.75
2008-12-10,2281.2916666666665
2008-12-11,2381.9583333333335
2008-12-12,2371.9583333333335
2008-12-13,2166.3333333333335
2008-12-14,1955.75
2008-12-15,2239.9166666666665
2008-12-16,2522.2916666666665
2008-12-17,2441.6666666666665
2008-12-18,2399.875
2008-12-19,2242.2916666666665
2008-12-20,2109.0416666666665
2008-12-21,2283.625
2008-12-22,2676.5
2008-12-23,2447.0833333333335
2008-12-24,1962.8333333333333
2008-12-25,1910.9583333333333
2008-12-26,1969.1666666666667
2008-12-27,1623.75
2008-12-28,1684.3333333333333
2008-12-29,1973.6666666666667
2008-12-30,1957.7916666666667
2008-12-31,2055.875
2009-01-01,1993.5833333333333
2009-01-02,1955.7916666666667
2009-01-03,1934.5
2009-01-04,1849.25
2009-01-05,2178.2083333333335
2009-01-06,2307.125
2009-01-07,2307.8333333333335
2009-01-08,2459.0
2009-01-09,2327.6666666666665
2009-01-10,2067.7916666666665
2009-01-11,2058.75
2009-01-12,2301.125
2009-01-13,2423.5416666666665
2009-01-14,2595.9583333333335
2009-01-15,2740.875
2009-01-16,2832.375
2009-01-17,2491.7083333333335
2009-01-18,2165.3333333333335
2009-01-19,2492.7916666666665
2009-01-20,2621.75
2009-01-21,2609.7083333333335
2009-01-22,2352.0833333333335
2009-01-23,2127.8333333333335
2009-01-24,2123.3333333333335
2009-01-25,2285.9583333333335
2009-01-26,2489.5416666666665
2009-01-27,2517.4166666666665
2009-01-28,2334.625
2009-01-29,2436.75
2009-01-30,2328.5416666666665
2009-01-31,2258.5
2009-02-01,1908.7916666666667
2009-02-02,2161.375
2009-02-03,2413.5416666666665
2009-02-04,2541.75
2009-02-05,2558.0833333333335
2009-02-06,2231.75
2009-02-07,1823.6666666666667
2009-02-08,1734.0
2009-02-09,2122.3333333333335
2009-02-10,2021.0833333333333
2009-02-11,1973.6666666666667
2009-02-12,2081.375
2009-02-13,2010.0
2009-02-14,1915.4166666666667
2009-02-15,1903.0416666666667
2009-02-16,2206.125
2009-02-17,2263.75
2009-02-18,2146.7083333333335
2009-02-19,2353.2083333333335
2009-02-20,2272.4166666666665
2009-02-21,2100.0416666666665
2009-02-22,2110.0416666666665
2009-02-23,2348.8333333333335
2009-02-24,2324.2916666666665
2009-02-25,2145.7916666666665
2009-02-26,2002.4166666666667
2009-02-27,1943.9166666666667
2009-02-28,2029.0
2009-03-01,2079.2083333333335
2009-03-02,2438.375
2009-03-03,2421.8333333333335
2009-03-04,2241.1666666666665
2009-03-05,2059.0
2009-03-06,1757.75
2009-03-07,1546.0416666666667
2009-03-08,1513.9130434782608
2009-03-09,1847.9166666666667
2009-03-10,1912.75
2009-03-11,1926.75
2009-03-12,2129.625
2009-03-13,1996.25
2009-03-14,1754.125
2009-03-15,1611.8333333333333
2009-03-16,1835.625
2009-03-17,1854.5
2009-03-18,1814.75
2009-03-19,1835.125
2009-03-20,1905.875
2009-03-21,1698.0416666666667
2009-03-22,1588.375
2009-03-23,1859.875
2009-03-24,1891.0416666666667
2009-03-25,1855.875
2009-03-26,1859.1666666666667
2009-03-27,1783.5833333333333
2009-03-28,1592.5416666666667
2009-03-29,1656.3333333333333
2009-03-30,1926.2916666666667
2009-03-31,1911.0
2009-04-01,1839.2083333333333
2009-04-02,1848.1666666666667
2009-04-03,1804.2083333333333
2009-04-04,1627.125
2009-04-05,1553.875
2009-04-06,1986.625
2009-04-07,2143.875
2009-04-08,1994.4583333333333
2009-04-09,1868.4166666666667
2009-04-10,1667.9166666666667
2009-04-11,1582.25
2009-04-12,1534.6666666666667
2009-04-13,1951.875
2009-04-14,1917.4583333333333
2009-04-15,1993.9166666666667
2009-04-16,1870.5833333333333
2009-04-17,1768.0833333333333
2009-04-18,1504.125
2009-04-19,1470.25
2009-04-20,1846.5
2009-04-21,1956.75
2009-04-22,1927.125
2009-04-23,1863.5
2009-04-24,1784.0416666666667
2009-04-25,1586.5416666666667
2009-04-26,1618.5416666666667
2009-04-27,1986.4583333333333
2009-04-28,1896.4583333333333
2009-04-29,1832.4583333333333
2009-04-30,1856.75
2009-05-01,1759.25
2009-05-02,1479.4583333333333
2009-05-03,1455.0416666666667
2009-05-04,1782.5416666666667
2009-05-05,1812.3333333333333
2009-05-06,1812.5
2009-05-07,1809.5416666666667
2009-05-08,1747.25
2009-05-09,1499.5
2009-05-10,1426.5833333333333
2009-05-11,1767.0
2009-05-12,1805.9583333333333
2009-05-13,1811.5416666666667
2009-05-14,1829.625
2009-05-15,1753.2916666666667
2009-05-16,1546.0
2009-05-17,1417.4166666666667
2009-05-18,1706.2916666666667
2009-05-19,1814.0416666666667
2009-05-20,1876.6666666666667
2009-05-21,1946.5833333333333
2009-05-22,1917.7083333333333
2009-05-23,1733.625
2009-05-24,1737.7916666666667
2009-05-25,1676.3333333333333
2009-05-26,2099.125
2009-05-27,2170.625
2009-05-28,2041.4583333333333
2009-05-29,1836.875
2009-05-30,1620.7916666666667
2009-05-31,1552.375
2009-06-01,1951.125
2009-06-02,2167.6666666666665
2009-06-03,1877.5416666666667
2009-06-04,1792.0833333333333
2009-06-05,1734.9166666666667
2009-06-06,1604.625
2009-06-07,1670.25
2009-06-08,2098.5
2009-06-09,2276.25
2009-06-10,2043.7083333333333
2009-06-11,2044.1666666666667
2009-06-12,1912.7083333333333
2009-06-13,1666.5
2009-06-14,1623.7083333333333
2009-06-15,2058.5
2009-06-16,2068.0
2009-06-17,2226.1666666666665
2009-06-18,2132.7916666666665
2009-06-19,2357.5
2009-06-20,2162.875
2009-06-21,2075.5416666666665
2009-06-22,2404.2083333333335
2009-06-23,2431.125
2009-06-24,2533.5416666666665
2009-06-25,2712.7916666666665
2009-06-26,2452.125
2009-06-27,2122.0833333333335
2009-06-28,2029.2916666666667
2009-06-29,2037.2916666666667
2009-06-30,1891.0833333333333
2009-07-01,1798.6666666666667
2009-07-02,1693.75
2009-07-03,1621.9166666666667
2009-07-04,1507.7916666666667
2009-07-05,1581.6666666666667
2009-07-06,1957.25
2009-07-07,2029.0
2009-07-08,1994.0833333333333
2009-07-09,2035.2083333333333
2009-07-10,2167.3333333333335
2009-07-11,1892.625
2009-07-12,1830.75
2009-07-13,2082.4166666666665
2009-07-14,2062.2916666666665
2009-07-15,2115.3333333333335
2009-07-16,2345.3333333333335
2009-07-17,2077.3333333333335
2009-07-18,1562.375
2009-07-19,1538.625
2009-07-20,1933.4166666666667
2009-07-21,2052.625
2009-07-22,1984.2916666666667
2009-07-23,2011.0
2009-07-24,2065.0
2009-07-25,1753.1666666666667
2009-07-26,1747.75
2009-07-27,2201.125
2009-07-28,2318.1666666666665
2009-07-29,2245.0
2009-07-30,2186.9583333333335
2009-07-31,2192.5416666666665
2009-08-01,1833.125
2009-08-02,1769.6666666666667
2009-08-03,2074.9583333333335
2009-08-04,2074.5
2009-08-05,2084.0833333333335
2009-08-06,2075.4166666666665
2009-08-07,2020.0833333333333
2009-08-08,1989.1666666666667
2009-08-09,2235.8333333333335
2009-08-10,2512.2083333333335
2009-08-11,2458.5416666666665
2009-08-12,2330.4166666666665
2009-08-13,2280.5416666666665
2009-08-14,2279.3333333333335
2009-08-15,2107.25
2009-08-16,2236.4166666666665
2009-08-17,2546.125
2009-08-18,2529.4583333333335
2009-08-19,2457.2083333333335
2009-08-20,2393.2083333333335
2009-08-21,2221.75
2009-08-22,1695.9166666666667
2009-08-23,1558.9166666666667
2009-08-24,1973.4583333333333
2009-08-25,2143.0416666666665
2009-08-26,2277.75
2009-08-27,2349.2916666666665
2009-08-28,2252.125
2009-08-29,1808.5833333333333
2009-08-30,1541.75
2009-08-31,1814.4583333333333
2009-09-01,1864.2916666666667
2009-09-02,1938.5416666666667
2009-09-03,1966.1666666666667
2009-09-04,1929.8333333333333
2009-09-05,1664.125
2009-09-06,1606.4166666666667
2009-09-07,1656.3333333333333
2009-09-08,2032.2916666666667
2009-09-09,2091.9166666666665
2009-09-10,2082.1666666666665
2009-09-11,1969.25
2009-09-12,1649.3333333333333
2009-09-13,1569.5
2009-09-14,2002.75
2009-09-15,2090.5833333333335
2009-09-16,2022.7916666666667
2009-09-17,1884.9166666666667
2009-09-18,1855.7083333333333
2009-09-19,1625.7083333333333
2009-09-20,1555.7083333333333
2009-09-21,2034.25
2009-09-22,2178.3333333333335
2009-09-23,2164.7083333333335
2009-09-24,1994.2083333333333
2009-09-25,1798.25
2009-09-26,1606.8333333333333
2009-09-27,1499.6666666666667
2009-09-28,1761.875
2009-09-29,1783.25
2009-09-30,1793.9583333333333
2009-10-01,1797.6666666666667
2009-10-02,1740.7916666666667
2009-10-03,1503.2083333333333
2009-10-04,1458.0416666666667
2009-10-05,1785.9583333333333
2009-10-06,1841.1666666666667
2009-10-07,1796.25
2009-10-08,1847.4166666666667
2009-10-09,1792.0833333333333
2009-10-10,1520.0833333333333
2009-10-11,1522.25
2009-10-12,1839.9166666666667
2009-10-13,1833.0
2009-10-14,1928.5
2009-10-15,1946.7083333333333
2009-10-16,1932.125
2009-10-17,1699.75
2009-10-18,1637.5416666666667
2009-10-19,1928.875
2009-10-20,1882.625
2009-10-21,1863.7916666666667
2009-10-22,1843.3333333333333
2009-10-23,1772.4583333333333
2009-10-24,1572.5416666666667
2009-10-25,1576.8333333333333
2009-10-26,1849.1666666666667
2009-10-27,1918.8333333333333
2009-10-28,1896.875
2009-10-29,1876.8333333333333
2009-10-30,1854.2083333333333
2009-10-31,1610.9166666666667
2009-11-01,1631.9565217391305
2009-11-02,1945.9583333333333
2009-11-03,1947.2916666666667
2009-11-04,1984.6666666666667
2009-11-05,1938.5833333333333
2009-11-06,1917.7083333333333
2009-11-07,1627.375
2009-11-08,1523.7083333333333
2009-11-09,1851.375
2009-11-10,1887.4583333333333
2009-11-11,1922.5833333333333
2009-11-12,1992.7083333333333
2009-11-13,1920.125
2009-11-14,1641.9583333333333
2009-11-15,1556.4166666666667
2009-11-16,1882.1666666666667
2009-11-17,1968.4583333333333
2009-11-18,1930.0
2009-11-19,1955.25
2009-11-20,1898.5
2009-11-21,1692.7916666666667
2009-11-22,1654.25
2009-11-23,1969.625
2009-11-24,1963.5
2009-11-25,1920.375
2009-11-26,1663.0416666666667
2009-11-27,1772.6666666666667
2009-11-28,1736.4583333333333
2009-11-29,1635.7083333333333
2009-11-30,1997.625
2009-12-01,2077.2083333333335
2009-12-02,2091.375
2009-12-03,2091.0
2009-12-04,2139.2916666666665
2009-12-05,2038.25
2009-12-06,2002.5833333333333
2009-12-07,2263.5416666666665
2009-12-08,2239.125
2009-12-09,2204.2083333333335
2009-12-10,2479.75
2009-12-11,2378.0833333333335
2009-12-12,2057.2083333333335
2009-12-13,1885.9166666666667
2009-12-14,2040.7916666666667
2009-12-15,2199.8333333333335
2009-12-16,2345.7083333333335
2009-12-17,2279.625
2009-12-18,2170.8333333333335
2009-12-19,1972.5833333333333
2009-12-20,1955.9583333333333
2009-12-21,2201.5416666666665
2009-12-22,2189.3333333333335
2009-12-23,2172.625
