Datetime,COMED,Estimated_Temp_C
2012-09-24,10192.833333333334,12.125533333333333
2012-09-25,10676.208333333334,11.881266666666665
2012-09-26,10707.5,11.637
2012-09-27,10394.75,11.392733333333332
2012-09-28,10302.166666666666,11.148466666666666
2012-09-29,9312.583333333334,10.9042
2012-09-30,8741.958333333334,10.659933333333333
2012-10-01,10179.166666666666,10.415666666666667
2012-10-02,10515.125,10.23744623655914
2012-10-03,10760.0,10.059225806451613
2012-10-04,10768.083333333334,9.881005376344087
2012-10-05,10256.458333333334,9.702784946236559
2012-10-06,9463.875,9.524564516129033
2012-10-07,8914.75,9.346344086021505
2012-10-08,10383.041666666666,9.168123655913979
2012-10-09,10542.458333333334,8.98990322580645
2012-10-10,10587.958333333334,8.811682795698925
2012-10-11,10683.375,8.633462365591399
2012-10-12,10375.625,8.45524193548387
2012-10-13,9615.541666666666,8.277021505376343
2012-10-14,9088.458333333334,8.098801075268817
2012-10-15,10214.041666666666,7.920580645161291
2012-10-16,10569.541666666666,7.742360215053763
2012-10-17,10617.875,7.564139784946237
2012-10-18,10471.083333333334,7.385919354838709
2012-10-19,10451.041666666666,7.207698924731183
2012-10-20,9390.375,7.029478494623656
2012-10-21,8896.458333333334,6.851258064516129
2012-10-22,10438.333333333334,6.673037634408602
2012-10-23,10723.833333333334,6.494817204301075
2012-10-24,10998.958333333334,6.316596774193548
2012-10-25,11059.208333333334,6.138376344086021
2012-10-26,10368.166666666666,5.960155913978494
2012-10-27,9597.875,5.781935483870967
2012-10-28,9228.0,5.603715053763441
2012-10-29,10634.708333333334,5.425494623655914
2012-10-30,10992.583333333334,5.247274193548387
2012-10-31,10901.666666666666,5.06905376344086
2012-11-01,10882.75,4.890833333333333
2012-11-02,10703.916666666666,4.785961111111111
2012-11-03,9858.541666666666,4.681088888888889
2012-11-04,9421.391304347826,4.576216666666666
2012-11-05,10958.041666666666,4.471344444444444
2012-11-06,11283.208333333334,4.366472222222222
2012-11-07,11119.041666666666,4.2616
2012-11-08,11001.791666666666,4.156727777777778
2012-11-09,10791.625,4.051855555555555
2012-11-10,9646.708333333334,3.9469833333333333
2012-11-11,9110.166666666666,3.842111111111111
2012-11-12,10975.0,3.737238888888889
2012-11-13,11428.208333333334,3.632366666666667
2012-11-14,11329.208333333334,3.5274944444444447
2012-11-15,11243.25,3.4226222222222225
2012-11-16,10948.541666666666,3.31775
2012-11-17,9968.75,3.212877777777778
2012-11-18,9478.25,3.1080055555555557
2012-11-19,10721.041666666666,3.0031333333333334
2012-11-20,10781.208333333334,2.898261111111111
2012-11-21,10736.791666666666,2.793388888888889
2012-11-22,8697.041666666666,2.688516666666667
2012-11-23,9783.791666666666,2.583644444444445
2012-11-24,10231.875,2.4787722222222226
2012-11-25,9956.333333333334,2.3739000000000003
2012-11-26,11576.125,2.269027777777778
2012-11-27,11971.666666666666,2.164155555555556
2012-11-28,11682.291666666666,2.0592833333333336
2012-11-29,11418.125,1.9544111111111118
2012-11-30,10974.083333333334,1.8495388888888895
2012-12-01,10141.583333333334,1.744666666666667
2012-12-02,9307.0,1.6123064516129035
2012-12-03,10884.416666666666,1.47994623655914
2012-12-04,10785.625,1.3475860215053768
2012-12-05,11429.708333333334,1.2152258064516133
2012-12-06,11638.375,1.0828655913978498
2012-12-07,11282.333333333334,0.9505053763440863
2012-12-08,10528.208333333334,0.8181451612903228
2012-12-09,10309.75,0.6857849462365593
2012-12-10,11820.291666666666,0.5534247311827958
2012-12-11,12027.625,0.4210645161290323
2012-12-12,11926.541666666666,0.2887043010752688
2012-12-13,11723.125,0.1563440860215055
2012-12-14,11465.166666666666,0.023983870967742016
2012-12-15,10706.083333333334,-0.10837634408602148
2012-12-16,9980.583333333334,-0.24073655913978498
2012-12-17,11455.458333333334,-0.3730967741935485
2012-12-18,11861.708333333334,-0.505456989247312
2012-12-19,11781.458333333334,-0.6378172043010755
2012-12-20,11899.166666666666,-0.770177419354839
2012-12-21,12166.458333333334,-0.9025376344086025
2012-12-22,11263.291666666666,-1.034897849462366
2012-12-23,10686.458333333334,-1.1672580645161295
2012-12-24,10714.25,-1.299618279569893
2012-12-25,10152.708333333334,-1.431978494623656
2012-12-26,11559.416666666666,-1.5643387096774195
2012-12-27,11687.833333333334,-1.696698924731183
2012-12-28,11543.625,-1.8290591397849465
2012-12-29,10911.916666666666,-1.96141935483871
2012-12-30,10748.75,-2.0937795698924733
2012-12-31,10942.708333333334,-2.2261397849462368
2013-01-01,10596.875,-2.3585000000000003
2013-01-02,12209.333333333334,-2.3658602150537638
2013-01-03,12428.5,-2.3732204301075273
2013-01-04,12394.75,-2.3805806451612908
2013-01-05,11283.416666666666,-2.387940860215054
2013-01-06,10633.166666666666,-2.3953010752688173
2013-01-07,12089.5,-2.402661290322581
2013-01-08,11868.791666666666,-2.4100215053763443
2013-01-09,11576.291666666666,-2.417381720430108
2013-01-10,11793.875,-2.4247419354838713
2013-01-11,11186.125,-2.4321021505376343
2013-01-12,10161.0,-2.439462365591398
2013-01-13,10639.541666666666,-2.4468225806451613
2013-01-14,12442.583333333334,-2.454182795698925
2013-01-15,12411.958333333334,-2.4615430107526883
2013-01-16,12336.625,-2.468903225806452
2013-01-17,12024.833333333334,-2.476263440860215
2013-01-18,12102.916666666666,-2.4836236559139784
2013-01-19,10595.291666666666,-2.490983870967742
2013-01-20,11012.625,-2.4983440860215054
2013-01-21,12920.458333333334,-2.505704301075269
2013-01-22,13570.0,-2.5130645161290324
2013-01-23,13379.083333333334,-2.5204247311827954
2013-01-24,13271.333333333334,-2.527784946236559
2013-01-25,12773.375,-2.5351451612903224
2013-01-26,11508.333333333334,-2.542505376344086
2013-01-27,11068.291666666666,-2.5498655913978494
2013-01-28,11437.041666666666,-2.557225806451613
2013-01-29,11197.333333333334,-2.564586021505376
2013-01-30,11633.583333333334,-2.5719462365591395
2013-01-31,12965.291666666666,-2.579306451612903
2013-02-01,13418.583333333334,-2.5866666666666664
2013-02-02,12063.083333333334,-2.4725297619047617
2013-02-03,11492.208333333334,-2.358392857142857
2013-02-04,12447.916666666666,-2.244255952380952
2013-02-05,12588.5,-2.1301190476190475
2013-02-06,12090.25,-2.0159821428571427
2013-02-07,12121.125,-1.901845238095238
2013-02-08,12189.208333333334,-1.7877083333333332
2013-02-09,11031.041666666666,-1.6735714285714285
2013-02-10,10474.208333333334,-1.5594345238095235
2013-02-11,11897.708333333334,-1.4452976190476188
2013-02-12,12154.916666666666,-1.331160714285714
2013-02-13,11762.541666666666,-1.2170238095238093
2013-02-14,11699.833333333334,-1.1028869047619045
2013-02-15,11707.583333333334,-0.9887499999999998
2013-02-16,11443.666666666666,-0.874613095238095
2013-02-17,10964.875,-0.7604761904761903
2013-02-18,11617.125,-0.6463392857142856
2013-02-19,12750.291666666666,-0.5322023809523806
2013-02-20,12850.75,-0.41806547619047585
2013-02-21,12667.708333333334,-0.3039285714285711
2013-02-22,12296.041666666666,-0.18979166666666636
2013-02-23,11049.875,-0.07565476190476161
2013-02-24,10373.5,0.03848214285714313
2013-02-25,11473.875,0.15261904761904788
2013-02-26,12108.25,0.2667559523809526
2013-02-27,11935.458333333334,0.38089285714285737
2013-02-28,11881.0,0.4950297619047621
2013-03-01,12023.125,0.6091666666666667
2013-03-02,10961.958333333334,0.8415268817204302
2013-03-03,10510.583333333334,1.0738870967741936
2013-03-04,11949.125,1.3062473118279572
2013-03-05,12013.625,1.5386075268817205
2013-03-06,11916.833333333334,1.770967741935484
2013-03-07,11597.0,2.0033279569892475
2013-03-08,11479.833333333334,2.235688172043011
2013-03-09,10627.125,2.468048387096774
2013-03-10,9924.0,2.700408602150538
2013-03-11,11268.833333333334,2.9327688172043014
2013-03-12,11810.666666666666,3.165129032258065
2013-03-13,11915.666666666666,3.397489247311828
2013-03-14,11815.75,3.6298494623655917
2013-03-15,11499.416666666666,3.8622096774193553
2013-03-16,10670.208333333334,4.094569892473118
2013-03-17,10181.583333333334,4.326930107526882
2013-03-18,11794.25,4.559290322580646
2013-03-19,12186.291666666666,4.791650537634409
2013-03-20,12303.583333333334,5.024010752688173
2013-03-21,11924.125,5.256370967741936
2013-03-22,11384.458333333334,5.488731182795699
2013-03-23,10153.125,5.721091397849463
2013-03-24,10003.0,5.953451612903226
2013-03-25,11458.958333333334,6.185811827956989
2013-03-26,11238.791666666666,6.418172043010753
2013-03-27,11114.25,6.6505322580645165
2013-03-28,10813.125,6.88289247311828
2013-03-29,9947.833333333334,7.115252688172044
2013-03-30,9325.666666666666,7.347612903225807
2013-03-31,8641.0,7.57997311827957
2013-04-01,10621.708333333334,7.812333333333334
2013-04-02,11035.458333333334,8.090955555555556
2013-04-03,10981.125,8.369577777777778
2013-04-04,10821.5,8.648200000000001
2013-04-05,10535.541666666666,8.926822222222222
2013-04-06,9730.083333333334,9.205444444444446
2013-04-07,8736.375,9.484066666666667
2013-04-08,10258.666666666666,9.762688888888889
2013-04-09,10606.333333333334,10.041311111111112
2013-04-10,11065.375,10.319933333333333
2013-04-11,11148.5,10.598555555555556
2013-04-12,10992.458333333334,10.877177777777778
2013-04-13,9930.458333333334,11.1558
2013-04-14,9183.916666666666,11.434422222222222
2013-04-15,10246.916666666666,11.713044444444444
2013-04-16,10335.458333333334,11.991666666666667
2013-04-17,10939.791666666666,12.270288888888889
2013-04-18,10941.333333333334,12.54891111111111
2013-04-19,11083.375,12.827533333333333
2013-04-20,9853.458333333334,13.106155555555555
2013-04-21,9214.25,13.384777777777778
2013-04-22,10215.25,13.6634
2013-04-23,10443.541666666666,13.94202222222222
2013-04-24,10589.958333333334,14.220644444444444
2013-04-25,10528.833333333334,14.499266666666667
2013-04-26,10289.625,14.777888888888889
2013-04-27,8979.75,15.05651111111111
2013-04-28,8529.5,15.335133333333332
2013-04-29,10033.0,15.613755555555555
2013-04-30,10742.125,15.892377777777778
2013-05-01,11533.333333333334,16.171
2013-05-02,10247.291666666666,16.31440322580645
2013-05-03,10257.166666666666,16.457806451612903
2013-05-04,9137.333333333334,16.601209677419355
2013-05-05,8549.875,16.744612903225807
2013-05-06,10016.541666666666,16.88801612903226
2013-05-07,10389.208333333334,17.03141935483871
2013-05-08,10628.833333333334,17.174822580645163
2013-05-09,10516.541666666666,17.318225806451615
2013-05-10,10101.791666666666,17.461629032258063
2013-05-11,9099.458333333334,17.605032258064515
2013-05-12,8518.416666666666,17.748435483870967
2013-05-13,10050.708333333334,17.89183870967742
2013-05-14,10995.083333333334,18.03524193548387
2013-05-15,11956.166666666666,18.178645161290323
2013-05-16,11436.791666666666,18.322048387096775
2013-05-17,10578.166666666666,18.465451612903227
2013-05-18,9934.625,18.60885483870968
2013-05-19,10495.458333333334,18.75225806451613
2013-05-20,13530.833333333334,18.895661290322582
2013-05-21,13071.291666666666,19.039064516129034
2013-05-22,11994.375,19.182467741935486
2013-05-23,10320.166666666666,19.32587096774194
2013-05-24,9998.25,19.469274193548387
2013-05-25,8939.166666666666,19.61267741935484
2013-05-26,8451.25,19.75608064516129
2013-05-27,8503.208333333334,19.899483870967742
2013-05-28,10734.583333333334,20.042887096774194
2013-05-29,12145.125,20.186290322580646
2013-05-30,13402.666666666666,20.329693548387098
2013-05-31,12345.916666666666,20.47309677419355
2013-06-01,10856.5,20.616500000000002
2013-06-02,8952.458333333334,20.67445
2013-06-03,10165.791666666666,20.732400000000002
2013-06-04,10483.958333333334,20.790350000000004
2013-06-05,10582.875,20.848300000000002
2013-06-06,10356.083333333334,20.90625
2013-06-07,10214.125,20.9642
2013-06-08,9357.833333333334,21.022150000000003
2013-06-09,9385.666666666666,21.0801
2013-06-10,11677.458333333334,21.13805
2013-06-11,12698.875,21.196
2013-06-12,13003.958333333334,21.253950000000003
2013-06-13,11676.458333333334,21.3119
2013-06-14,11101.958333333334,21.36985
2013-06-15,10332.25,21.4278
2013-06-16,11455.625,21.485750000000003
2013-06-17,13587.333333333334,21.5437
2013-06-18,11264.708333333334,21.60165
2013-06-19,11234.291666666666,21.6596
2013-06-20,12690.166666666666,21.717550000000003
2013-06-21,12992.833333333334,21.7755
2013-06-22,11944.583333333334,21.83345
2013-06-23,12340.5,21.8914
2013-06-24,13611.0,21.949350000000003
2013-06-25,13538.791666666666,22.0073
2013-06-26,13319.791666666666,22.06525
2013-06-27,14581.041666666666,22.1232
2013-06-28,13554.541666666666,22.181150000000002
2013-06-29,10603.833333333334,22.2391
2013-06-30,9877.958333333334,22.29705
2013-07-01,11094.208333333334,22.355
2013-07-02,10727.041666666666,22.341725806451613
2013-07-03,10691.541666666666,22.328451612903226
2013-07-04,10215.5,22.31517741935484
2013-07-05,12240.083333333334,22.301903225806452
2013-07-06,12197.75,22.288629032258065
2013-07-07,12858.708333333334,22.275354838709678
2013-07-08,14887.375,22.26208064516129
2013-07-09,15399.166666666666,22.248806451612904
2013-07-10,15632.583333333334,22.235532258064516
2013-07-11,13215.291666666666,22.22225806451613
2013-07-12,12891.625,22.208983870967742
2013-07-13,12478.791666666666,22.195709677419355
2013-07-14,13400.291666666666,22.182435483870968
2013-07-15,16071.833333333334,22.16916129032258
2013-07-16,17288.916666666668,22.155887096774194
2013-07-17,18006.125,22.142612903225807
2013-07-18,18383.58333333333,22.12933870967742
2013-07-19,18469.5,22.116064516129033
2013-07-20,15030.083333333334,22.102790322580645
2013-07-21,13281.125,22.08951612903226
2013-07-22,15243.583333333334,22.07624193548387
2013-07-23,13873.708333333334,22.062967741935484
2013-07-24,11651.541666666666,22.049693548387097
2013-07-25,11943.083333333334,22.03641935483871
2013-07-26,11655.625,22.023145161290323
2013-07-27,9695.375,22.009870967741936
2013-07-28,8795.666666666666,21.99659677419355
2013-07-29,10867.291666666666,21.98332258064516
2013-07-30,11192.5,21.970048387096774
2013-07-31,11614.916666666666,21.956774193548387
2013-08-01,12031.75,21.9435
2013-08-02,12634.583333333334,21.867306451612905
2013-08-03,11568.291666666666,21.791112903225805
2013-08-04,10213.875,21.71491935483871
2013-08-05,11237.25,21.638725806451614
2013-08-06,12947.291666666666,21.56253225806452
2013-08-07,14905.541666666666,21.48633870967742
2013-08-08,12956.791666666666,21.410145161290323
2013-08-09,12805.166666666666,21.333951612903228
2013-08-10,12072.041666666666,21.25775806451613
2013-08-11,11030.291666666666,21.181564516129033
2013-08-12,13490.0,21.105370967741937
2013-08-13,11803.416666666666,21.02917741935484
2013-08-14,11099.541666666666,20.952983870967742
2013-08-15,11121.708333333334,20.876790322580646
2013-08-16,11686.791666666666,20.80059677419355
2013-08-17,11047.208333333334,20.72440322580645
2013-08-18,10883.125,20.648209677419356
2013-08-19,13133.833333333334,20.57201612903226
2013-08-20,14429.333333333334,20.49582258064516
2013-08-21,15424.458333333334,20.419629032258065
2013-08-22,13680.916666666666,20.34343548387097
2013-08-23,12917.125,20.267241935483874
2013-08-24,12171.125,20.191048387096775
2013-08-25,12981.75,20.11485483870968
2013-08-26,15712.75,20.038661290322583
2013-08-27,17317.833333333332,19.962467741935484
2013-08-28,16064.666666666666,19.886274193548388
2013-08-29,15333.458333333334,19.810080645161293
2013-08-30,15810.25,19.733887096774197
2013-08-31,12194.083333333334,19.657693548387098
