Datetime,FE,Estimated_Temp_C
2012-10-03,7274.166666666667,11.808909677419354
2012-10-04,7248.708333333333,11.553864516129032
2012-10-05,7069.333333333333,11.29881935483871
2012-10-06,6223.541666666667,11.043774193548387
2012-10-07,6209.125,10.788729032258065
2012-10-08,7298.416666666667,10.53368387096774
2012-10-09,7341.833333333333,10.278638709677418
2012-10-10,7282.0,10.023593548387096
2012-10-11,7360.916666666667,9.768548387096773
2012-10-12,7144.75,9.513503225806451
2012-10-13,6474.625,9.258458064516129
2012-10-14,6014.208333333333,9.003412903225806
2012-10-15,7015.458333333333,8.748367741935484
2012-10-16,7257.666666666667,8.49332258064516
2012-10-17,7278.041666666667,8.238277419354837
2012-10-18,7211.375,7.983232258064516
2012-10-19,7171.583333333333,7.728187096774193
2012-10-20,6443.0,7.47314193548387
2012-10-21,6125.875,7.218096774193548
2012-10-22,7276.833333333333,6.963051612903225
2012-10-23,7318.166666666667,6.708006451612903
2012-10-24,7386.75,6.45296129032258
2012-10-25,7375.833333333333,6.197916129032258
2012-10-26,7138.5,5.942870967741935
2012-10-27,6508.416666666667,5.687825806451612
2012-10-28,6498.125,5.43278064516129
2012-10-29,7734.625,5.1777354838709675
2012-10-30,7548.125,4.922690322580645
2012-10-31,7678.916666666667,4.667645161290322
2012-11-01,7762.458333333333,4.412599999999999
2012-11-02,7751.041666666667,4.37144
2012-11-03,6995.833333333333,4.330279999999999
2012-11-04,6945.217391304348,4.28912
2012-11-05,7904.625,4.247959999999999
2012-11-06,7752.25,4.206799999999999
2012-11-07,7846.541666666667,4.16564
2012-11-08,7822.666666666667,4.124479999999999
2012-11-09,7495.791666666667,4.08332
2012-11-10,6416.541666666667,4.04216
2012-11-11,6010.25,4.0009999999999994
2012-11-12,7230.041666666667,3.95984
2012-11-13,7914.208333333333,3.9186799999999997
2012-11-14,7978.083333333333,3.8775199999999996
2012-11-15,7942.916666666667,3.8363599999999995
2012-11-16,7666.916666666667,3.7951999999999995
2012-11-17,6948.25,3.75404
2012-11-18,6684.208333333333,3.7128799999999997
2012-11-19,7678.666666666667,3.6717199999999997
2012-11-20,7660.375,3.63056
2012-11-21,7366.333333333333,3.5894
2012-11-22,6005.75,3.54824
2012-11-23,6361.625,3.5070799999999998
2012-11-24,6973.166666666667,3.4659199999999997
2012-11-25,6938.458333333333,3.42476
2012-11-26,7908.208333333333,3.3836
2012-11-27,8182.208333333333,3.34244
2012-11-28,8220.541666666666,3.30128
2012-11-29,8146.25,3.2601199999999997
2012-11-30,7846.5,3.21896
2012-12-01,6985.958333333333,3.1778
2012-12-02,6650.958333333333,3.0606709677419355
2012-12-03,7450.375,2.943541935483871
2012-12-04,7586.5,2.8264129032258065
2012-12-05,8100.791666666667,2.709283870967742
2012-12-06,8199.958333333334,2.5921548387096776
2012-12-07,7855.458333333333,2.4750258064516126
2012-12-08,7058.333333333333,2.3578967741935486
2012-12-09,6999.25,2.2407677419354837
2012-12-10,7910.875,2.1236387096774196
2012-12-11,8411.666666666666,2.0065096774193547
2012-12-12,8406.291666666666,1.8893806451612905
2012-12-13,8354.625,1.7722516129032257
2012-12-14,8082.708333333333,1.6551225806451613
2012-12-15,7435.416666666667,1.5379935483870968
2012-12-16,6630.75,1.4208645161290323
2012-12-17,7720.0,1.3037354838709678
2012-12-18,8045.208333333333,1.1866064516129033
2012-12-19,8032.791666666667,1.0694774193548389
2012-12-20,8188.083333333333,0.9523483870967744
2012-12-21,8303.5,0.8352193548387099
2012-12-22,7605.166666666667,0.7180903225806454
2012-12-23,7243.0,0.6009612903225809
2012-12-24,7133.416666666667,0.48383225806451646
2012-12-25,6632.541666666667,0.36670322580645154
2012-12-26,7803.916666666667,0.24957419354838706
2012-12-27,7996.375,0.13244516129032258
2012-12-28,7924.666666666667,0.015316129032258097
2012-12-29,7468.833333333333,-0.10181290322580638
2012-12-30,7393.041666666667,-0.21894193548387086
2012-12-31,7522.5,-0.33607096774193534
2013-01-01,7077.541666666667,-0.4532
2013-01-02,8559.666666666666,-0.47801935483870966
2013-01-03,8904.375,-0.5028387096774194
