Datetime,DAYTON,Estimated_Temp_C
2007-10-08,2532.2916666666665,10.504538775510206
2007-10-09,2258.5,10.30585773809524
2007-10-10,1983.4583333333333,10.107176700680274
2007-10-11,1981.0,9.908495663265308
2007-10-12,1936.375,9.709814625850342
2007-10-13,1706.25,9.511133588435374
2007-10-14,1602.375,9.31245255102041
2007-10-15,1991.3333333333333,9.113771513605442
2007-10-16,2030.6666666666667,8.915090476190477
2007-10-17,2073.0416666666665,8.71640943877551
2007-10-18,2119.333333333333,8.517728401360545
2007-10-19,2008.9583333333333,8.319047363945579
2007-10-20,1679.0416666666667,8.120366326530613
2007-10-21,1625.2916666666667,7.921685289115647
2007-10-22,2008.875,7.723004251700681
2007-10-23,2011.8333333333333,7.524323214285715
2007-10-24,2041.7083333333333,7.325642176870749
2007-10-25,2039.4166666666667,7.126961139455784
2007-10-26,1964.6666666666667,6.928280102040818
2007-10-27,1700.0416666666667,6.729599064625852
2007-10-28,1651.8333333333333,6.530918027210886
2007-10-29,2047.125,6.332236989795919
2007-10-30,2057.458333333333,6.133555952380953
2007-10-31,2039.5833333333333,5.934874914965987
2007-11-01,1990.5,6.783
2007-11-02,2029.7916666666667,5.382937500000001
2007-11-03,1805.5416666666667,5.205860187292141
2007-11-04,1730.5217391304348,5.028782874584282
2007-11-05,2060.9166666666665,4.851705561876423
2007-11-06,2173.1666666666665,4.674628249168563
2007-11-07,2161.333333333333,4.497550936460704
2007-11-08,2183.5,4.320473623752845
2007-11-09,2055.7916666666665,4.143396311044985
2007-11-10,1869.875,3.966318998337126
2007-11-11,1822.7083333333333,3.7892416856292663
2007-11-12,1989.5833333333333,3.612164372921408
2007-11-13,1975.4583333333333,3.435087060213548
2007-11-14,1981.7083333333333,3.2580097475056893
2007-11-15,2145.9166666666665,3.08093243479783
2007-11-16,2132.875,2.9038551220899707
2007-11-17,1874.4583333333333,2.726777809382112
2007-11-18,1810.3333333333333,2.549700496674252
2007-11-19,2146.833333333333,2.3726231839663927
2007-11-20,2049.625,2.1955458712585334
2007-11-21,1991.1666666666667,2.018468558550674
2007-11-22,1653.5416666666667,1.8413912458428148
2007-11-23,1813.75,1.6643139331349557
2007-11-24,1892.875,1.487236620427096
2007-11-25,1875.25,1.3101593077192373
2007-11-26,2158.625,1.133081995011378
2007-11-27,2206.625,0.9560046823035186
2007-11-28,2278.083333333333,0.7789273695956593
2007-11-29,2271.333333333333,0.6018500568878
2007-11-30,2292.875,0.4247727441799407
2007-12-01,2147.0416666666665,1.99
2007-12-02,1915.5,0.137015625
2007-12-03,2397.208333333333,0.137015625
2007-12-04,2390.583333333333,0.137015625
2007-12-05,2464.833333333333,0.137015625
2007-12-06,2503.0416666666665,0.137015625
2007-12-07,2379.208333333333,0.137015625
2007-12-08,2045.0833333333333,0.137015625
2007-12-09,2023.3333333333333,0.137015625
2007-12-10,2299.833333333333,0.137015625
2007-12-11,2247.958333333333,0.137015625
2007-12-12,2212.875,0.137015625
2007-12-13,2335.375,0.137015625
2007-12-14,2344.4166666666665,0.137015625
2007-12-15,2213.0,0.137015625
2007-12-16,2149.25,0.137015625
2007-12-17,2577.9166666666665,0.137015625
2007-12-18,2491.0416666666665,0.137015625
2007-12-19,2341.0,0.137015625
2007-12-20,2414.9166666666665,0.137015625
2007-12-21,2255.9166666666665,0.137015625
2007-12-22,1837.8333333333333,0.137015625
2007-12-23,1904.125,0.137015625
2007-12-24,2045.1666666666667,0.137015625
2007-12-25,1807.75,0.137015625
2007-12-26,1991.0416666666667,0.137015625
2007-12-27,2038.8333333333333,0.137015625
2007-12-28,2028.6666666666667,0.137015625
2007-12-29,1955.6666666666667,0.137015625
2007-12-30,1947.2916666666667,0.137015625
2007-12-31,1915.375,0.137015625
2008-01-01,2049.083333333333,-0.6829999999999999
2008-01-02,2657.1666666666665,-1.323801168117763
2008-01-03,2634.708333333333,-1.2735719179845757
2008-01-04,2487.958333333333,-1.223342667851388
2008-01-05,2082.2916666666665,-1.1731134177182003
2008-01-06,1818.125,-1.122884167585013
2008-01-07,1998.2916666666667,-1.0726549174518254
2008-01-08,2028.625,-1.0224256673186378
2008-01-09,2115.583333333333,-0.9721964171854504
2008-01-10,2236.4166666666665,-0.9219671670522628
2008-01-11,2203.875,-0.8717379169190753
2008-01-12,1962.75,-0.8215086667858879
2008-01-13,1959.7083333333333,-0.7712794166527003
2008-01-14,2406.5,-0.7210501665195128
2008-01-15,2518.625,-0.6708209163863252
2008-01-16,2483.833333333333,-0.6205916662531378
2008-01-17,2350.5,-0.5703624161199502
2008-01-18,2361.875,-0.5201331659867626
2008-01-19,2274.7916666666665,-0.4699039158535751
2008-01-20,2409.833333333333,-0.4196746657203876
2008-01-21,2571.875,-0.3694454155872
2008-01-22,2507.625,-0.3192161654540126
2008-01-23,2564.708333333333,-0.2689869153208251
2008-01-24,2608.7916666666665,-0.2187576651876375
2008-01-25,2644.875,-0.1685284150544499
2008-01-26,2242.375,-0.1182991649212623
2008-01-27,2036.125,-0.068069914788075
2008-01-28,2347.2916666666665,-0.0178406646548874
2008-01-29,2252.5416666666665,0.0323885854783001
2008-01-30,2552.875,0.0826178356114877
2008-01-31,2582.833333333333,0.132847085744675
2008-02-01,2407.0,-0.205
2008-02-02,2096.25,0.3598291453107961
2008-02-03,2025.8333333333333,0.5365819547437296
2008-02-04,2231.6666666666665,0.7133347641766632
2008-02-05,2122.75,0.8900875736095966
2008-02-06,2212.2916666666665,1.06684038304253
2008-02-07,2398.708333333333,1.2435931924754635
2008-02-08,2255.2916666666665,1.420346001908397
2008-02-09,1970.875,1.5970988113413307
2008-02-10,2220.833333333333,1.7738516207742645
2008-02-11,2709.125,1.9506044302071976
2008-02-12,2590.1666666666665,2.1273572396401312
2008-02-13,2504.083333333333,2.304110049073065
2008-02-14,2470.9166666666665,2.4808628585059984
2008-02-15,2315.75,2.657615667938932
2008-02-16,2058.625,2.834368477371865
2008-02-17,1864.2083333333333,3.0111212868047987
2008-02-18,2319.708333333333,3.1878740962377323
2008-02-19,2610.833333333333,3.364626905670666
2008-02-20,2579.208333333333,3.541379715103599
2008-02-21,2696.4166666666665,3.7181325245365326
2008-02-22,2476.375,3.894885333969466
2008-02-23,2120.583333333333,4.071638143402399
2008-02-24,2109.583333333333,4.248390952835333
2008-02-25,2365.75,4.425143762268267
2008-02-26,2415.4166666666665,4.6018965717012
2008-02-27,2511.333333333333,4.778649381134134
2008-02-28,2490.25,4.955402190567066
2008-02-29,2348.375,5.132155
2008-03-01,2004.1666666666667,4.565
2008-03-02,1872.75,4.695222341696535
2008-03-03,2049.2916666666665,4.915057586618877
2008-03-04,2324.958333333333,5.134892831541219
2008-03-05,2338.583333333333,5.3547280764635605
2008-03-06,2306.5416666666665,5.574563321385902
2008-03-07,2388.625,5.794398566308244
2008-03-08,2215.875,6.014233811230586
2008-03-09,2081.695652173913,6.234069056152928
2008-03-10,2201.4166666666665,6.453904301075269
2008-03-11,2249.0416666666665,6.673739545997611
2008-03-12,2181.9166666666665,6.893574790919953
2008-03-13,2098.2916666666665,7.113410035842294
2008-03-14,2060.5,7.333245280764635
2008-03-15,1947.1666666666667,7.553080525686977
2008-03-16,1839.0,7.772915770609319
2008-03-17,2235.75,7.992751015531661
2008-03-18,2197.083333333333,8.212586260454003
2008-03-19,2194.0,8.432421505376343
2008-03-20,2176.958333333333,8.652256750298687
2008-03-21,1936.4166666666667,8.872091995221027
2008-03-22,1875.625,9.09192724014337
2008-03-23,1826.1666666666667,9.31176248506571
2008-03-24,2150.125,9.531597729988054
2008-03-25,2251.958333333333,9.751432974910394
2008-03-26,2070.2916666666665,9.971268219832735
2008-03-27,2104.2916666666665,10.191103464755075
2008-03-28,2147.2916666666665,10.41093870967742
2008-03-29,1918.4583333333333,10.63077395459976
2008-03-30,1840.4166666666667,10.850609199522102
2008-03-31,2025.0833333333333,11.070444444444444
2008-04-01,2037.5833333333333,12.737
2008-04-02,2120.958333333333,11.152692106876122
2008-04-03,2132.9166666666665,11.353948729881274
2008-04-04,2013.2083333333333,11.555205352886428
2008-04-05,1737.625,11.75646197589158
2008-04-06,1648.2916666666667,11.957718598896736
2008-04-07,1916.8333333333333,12.158975221901889
2008-04-08,1935.7916666666667,12.36023184490704
2008-04-09,1936.125,12.561488467912191
2008-04-10,1969.25,12.762745090917347
2008-04-11,1909.75,12.9640017139225
2008-04-12,1754.25,13.165258336927652
2008-04-13,1807.8333333333333,13.366514959932807
2008-04-14,2083.75,13.56777158293796
2008-04-15,2060.25,13.769028205943114
2008-04-16,1986.4583333333333,13.970284828948266
2008-04-17,1945.9583333333333,14.17154145195342
2008-04-18,1868.2916666666667,14.372798074958572
2008-04-19,1592.5833333333333,14.574054697963726
2008-04-20,1554.9166666666667,14.775311320968878
2008-04-21,1902.5416666666667,14.976567943974032
2008-04-22,1918.2083333333333,15.177824566979186
2008-04-23,1953.8333333333333,15.37908118998434
2008-04-24,1932.1666666666667,15.580337812989493
2008-04-25,1977.4583333333333,15.781594435994643
2008-04-26,1620.375,15.9828510589998
2008-04-27,1510.25,16.18410768200495
2008-04-28,1870.25,16.385364305010107
2008-04-29,1968.0833333333333,16.586620928015257
2008-04-30,1944.7083333333333,16.78787755102041
2008-05-01,1912.9166666666667,15.503000000000002
2008-05-02,1897.625,17.095837033276933
2008-05-03,1602.125,17.2526073998872
2008-05-04,1514.9166666666667,17.409377766497464
2008-05-05,1876.3333333333333,17.566148133107728
2008-05-06,1947.7083333333333,17.722918499717995
2008-05-07,1962.8333333333333,17.87968886632826
2008-05-08,1956.625,18.03645923293852
2008-05-09,1876.25,18.19322959954879
2008-05-10,1608.5416666666667,18.349999966159054
2008-05-11,1554.0416666666667,18.50677033276932
2008-05-12,1922.125,18.663540699379585
2008-05-13,1943.625,18.82031106598985
2008-05-14,1946.5416666666667,18.977081432600112
2008-05-15,1940.9166666666667,19.13385179921038
2008-05-16,1877.8333333333333,19.290622165820643
2008-05-17,1602.9166666666667,19.447392532430907
2008-05-18,1516.6666666666667,19.60416289904117
2008-05-19,1896.125,19.76093326565144
2008-05-20,1925.9166666666667,19.917703632261706
2008-05-21,1926.1666666666667,20.07447399887197
2008-05-22,1911.125,20.231244365482237
2008-05-23,1802.7083333333333,20.388014732092497
2008-05-24,1524.5833333333333,20.544785098702764
2008-05-25,1457.6666666666667,20.701555465313028
2008-05-26,1602.0,20.85832583192329
2008-05-27,1977.9583333333333,21.01509619853356
2008-05-28,1919.7083333333333,21.171866565143823
2008-05-29,1964.625,21.32863693175409
2008-05-30,2043.1666666666667,21.485407298364358
2008-05-31,1880.2083333333333,21.642177664974614
2008-06-01,1765.9166666666667,22.907
2008-06-02,2149.6666666666665,21.54621622097115
2008-06-03,2155.875,21.62286101337087
2008-06-04,2181.708333333333,21.699505805770585
2008-06-05,2477.958333333333,21.776150598170304
2008-06-06,2633.5,21.852795390570023
2008-06-07,2089.125,21.929440182969746
2008-06-08,2248.5416666666665,22.00608497536946
2008-06-09,2745.0416666666665,22.08272976776918
2008-06-10,2403.0,22.159374560168896
2008-06-11,2392.958333333333,22.23601935256861
2008-06-12,2552.458333333333,22.31266414496833
2008-06-13,2508.7916666666665,22.389308937368053
2008-06-14,2073.958333333333,22.46595372976777
2008-06-15,1961.75,22.54259852216749
2008-06-16,2267.5416666666665,22.619243314567207
2008-06-17,2033.4583333333333,22.69588810696693
2008-06-18,2020.4166666666667,22.772532899366645
2008-06-19,2060.5416666666665,22.849177691766364
2008-06-20,2153.0,22.925822484166083
2008-06-21,1903.7083333333333,23.0024672765658
2008-06-22,1736.8333333333333,23.07911206896552
2008-06-23,2068.958333333333,23.15575686136524
2008-06-24,2163.7916666666665,23.23240165376496
2008-06-25,2260.9166666666665,23.309046446164675
2008-06-26,2545.833333333333,23.385691238564394
2008-06-27,2409.625,23.46233603096411
2008-06-28,2054.083333333333,23.53898082336383
2008-06-29,1813.375,23.61562561576355
2008-06-30,1849.625,23.692270408163267
2008-07-01,1920.0,23.613000000000003
2008-07-02,2069.208333333333,23.551043493526443
2008-07-03,2001.125,23.52197408382708
2008-07-04,1597.2916666666667,23.492904674127715
2008-07-05,1710.125,23.463835264428354
2008-07-06,1919.2916666666667,23.43476585472899
2008-07-07,2466.208333333333,23.405696445029623
2008-07-08,2577.208333333333,23.376627035330262
2008-07-09,2447.1666666666665,23.3475576256309
2008-07-10,2342.9166666666665,23.31848821593153
2008-07-11,2501.25,23.28941880623217
2008-07-12,2219.5416666666665,23.260349396532806
2008-07-13,2009.8333333333333,23.23127998683345
2008-07-14,2300.458333333333,23.20221057713408
2008-07-15,2440.5416666666665,23.17314116743472
2008-07-16,2650.333333333333,23.144071757735357
2008-07-17,2740.0416666666665,23.11500234803599
2008-07-18,2666.875,23.085932938336622
2008-07-19,2386.833333333333,23.056863528637265
2008-07-20,2366.2916666666665,23.0277941189379
2008-07-21,2680.75,22.998724709238537
2008-07-22,2583.25,22.969655299539173
2008-07-23,2352.1666666666665,22.94058588983981
2008-07-24,2312.7916666666665,22.911516480140445
2008-07-25,2302.625,22.88244707044108
2008-07-26,2264.708333333333,22.85337766074172
2008-07-27,2049.333333333333,22.824308251042357
2008-07-28,2419.5,22.795238841342996
2008-07-29,2653.6666666666665,22.76616943164363
2008-07-30,2642.208333333333,22.737100021944265
2008-07-31,2675.25,22.7080306122449
2008-08-01,2689.583333333333,22.588
2008-08-02,2276.75,22.476230574204468
2008-08-03,2045.0833333333333,22.351606309699253
2008-08-04,2476.208333333333,22.22698204519404
2008-08-05,2517.208333333333,22.10235778068883
2008-08-06,2632.7916666666665,21.977733516183616
2008-08-07,2426.208333333333,21.853109251678404
2008-08-08,2152.083333333333,21.72848498717319
2008-08-09,1860.875,21.603860722667974
2008-08-10,1747.0833333333333,21.479236458162767
2008-08-11,2085.958333333333,21.35461219365755
2008-08-12,2182.25,21.22998792915234
2008-08-13,2245.9166666666665,21.10536366464713
2008-08-14,2188.958333333333,20.980739400141918
2008-08-15,2160.625,20.856115135636703
2008-08-16,1854.7916666666667,20.73149087113149
2008-08-17,1810.0,20.60686660662628
2008-08-18,2279.25,20.482242342121065
2008-08-19,2418.6666666666665,20.35761807761585
2008-08-20,2402.9166666666665,20.23299381311064
2008-08-21,2525.333333333333,20.108369548605427
2008-08-22,2655.0416666666665,19.983745284100213
2008-08-23,2330.458333333333,19.859121019595
2008-08-24,2249.375,19.734496755089783
2008-08-25,2309.958333333333,19.60987249058457
2008-08-26,2187.333333333333,19.485248226079364
2008-08-27,2229.875,19.36062396157415
2008-08-28,2255.333333333333,19.235999697068937
2008-08-29,2454.083333333333,19.11137543256373
2008-08-30,2072.708333333333,18.98675116805851
2008-08-31,1904.125,18.8621269035533
2008-09-01,1998.5833333333333,20.895
2008-09-02,2680.708333333333,18.18154258768052
2008-09-03,2784.5416666666665,17.962767715043576
2008-09-04,2622.1666666666665,17.743992842406634
2008-09-05,2274.4166666666665,17.52521796976969
2008-09-06,1900.3333333333333,17.306443097132753
2008-09-07,1718.4166666666667,17.08766822449581
2008-09-08,2144.75,16.86889335185887
2008-09-09,2088.0,16.650118479221927
2008-09-10,1985.0833333333333,16.431343606584985
2008-09-11,2106.0416666666665,16.212568733948043
2008-09-12,2247.833333333333,15.9937938613111
2008-09-13,2146.7916666666665,15.77501898867416
2008-09-14,1687.6666666666667,15.556244116037218
2008-09-15,1476.6666666666667,15.337469243400276
2008-09-16,1757.4583333333333,15.118694370763336
2008-09-17,1884.3333333333333,14.899919498126394
2008-09-18,1925.25,14.681144625489452
2008-09-19,1898.9166666666667,14.46236975285251
2008-09-20,1733.75,14.243594880215568
2008-09-21,1705.4166666666667,14.024820007578626
2008-09-22,2115.75,13.806045134941686
2008-09-23,2117.7916666666665,13.587270262304743
2008-09-24,2106.458333333333,13.368495389667803
2008-09-25,2065.333333333333,13.14972051703086
2008-09-26,1971.8333333333333,12.93094564439392
2008-09-27,1730.625,12.712170771756975
2008-09-28,1662.0416666666667,12.493395899120037
2008-09-29,2036.25,12.274621026483093
2008-09-30,1987.625,12.055846153846153
2008-10-01,1902.875,12.276
2008-10-02,1909.75,11.497943962585037
2008-10-03,1883.25,11.29926292517007
2008-10-04,1632.0416666666667,11.100581887755103
2008-10-05,1561.625,10.901900850340136
2008-10-06,1920.125,10.703219812925171
2008-10-07,1966.6666666666667,10.504538775510206
2008-10-08,1970.625,10.30585773809524
2008-10-09,1945.5833333333333,10.107176700680274
2008-10-10,1905.9583333333333,9.908495663265308
2008-10-11,1680.875,9.709814625850342
2008-10-12,1633.9166666666667,9.511133588435374
2008-10-13,1996.0416666666667,9.31245255102041
2008-10-14,2083.583333333333,9.113771513605442
2008-10-15,2124.2916666666665,8.915090476190477
2008-10-16,1965.4583333333333,8.71640943877551
2008-10-17,1866.5416666666667,8.517728401360545
2008-10-18,1646.0416666666667,8.319047363945579
2008-10-19,1603.375,8.120366326530613
2008-10-20,1970.5,7.921685289115647
2008-10-21,1974.4166666666667,7.723004251700681
2008-10-22,2052.083333333333,7.524323214285715
2008-10-23,2044.0416666666667,7.325642176870749
2008-10-24,1969.5,7.126961139455784
2008-10-25,1682.7083333333333,6.928280102040818
2008-10-26,1636.6666666666667,6.729599064625852
2008-10-27,2096.9166666666665,6.530918027210886
2008-10-28,2185.7916666666665,6.332236989795919
2008-10-29,2138.4166666666665,6.133555952380953
2008-10-30,2132.208333333333,5.934874914965987
2008-10-31,1994.625,5.736193877551021
2008-11-01,1636.3333333333333,5.305
2008-11-02,1588.0,5.205860187292141
2008-11-03,1923.0833333333333,5.028782874584282
2008-11-04,1933.4166666666667,4.851705561876423
2008-11-05,1941.5833333333333,4.674628249168563
2008-11-06,1938.8333333333333,4.497550936460704
2008-11-07,1884.8333333333333,4.320473623752845
2008-11-08,1762.1666666666667,4.143396311044985
2008-11-09,1812.875,3.966318998337126
2008-11-10,2153.583333333333,3.7892416856292663
2008-11-11,2242.2916666666665,3.612164372921408
2008-11-12,2113.375,3.435087060213548
2008-11-13,2012.875,3.2580097475056893
2008-11-14,1914.0833333333333,3.08093243479783
2008-11-15,1802.5833333333333,2.9038551220899707
2008-11-16,1891.0416666666667,2.726777809382112
2008-11-17,2250.75,2.549700496674252
2008-11-18,2341.125,2.3726231839663927
2008-11-19,2394.6666666666665,2.1955458712585334
2008-11-20,2300.4166666666665,2.018468558550674
2008-11-21,2318.833333333333,1.8413912458428148
2008-11-22,2153.375,1.6643139331349557
2008-11-23,2004.0,1.487236620427096
2008-11-24,2257.333333333333,1.3101593077192373
2008-11-25,2302.875,1.133081995011378
2008-11-26,2164.7916666666665,0.9560046823035186
2008-11-27,1800.875,0.7789273695956593
2008-11-28,1797.0416666666667,0.6018500568878
2008-11-29,1867.3333333333333,0.4247727441799407
2008-11-30,1882.2916666666667,0.2476954314720812
2008-12-01,2301.25,0.7010000000000001
2008-12-02,2438.208333333333,0.137015625
2008-12-03,2356.583333333333,0.137015625
2008-12-04,2354.1666666666665,0.137015625
2008-12-05,2461.958333333333,0.137015625
2008-12-06,2256.0416666666665,0.137015625
2008-12-07,2161.958333333333,0.137015625
2008-12-08,2419.1666666666665,0.137015625
2008-12-09,2243.75,0.137015625
2008-12-10,2281.2916666666665,0.137015625
2008-12-11,2381.958333333333,0.137015625
2008-12-12,2371.958333333333,0.137015625
2008-12-13,2166.333333333333,0.137015625
2008-12-14,1955.75,0.137015625
2008-12-15,2239.9166666666665,0.137015625
2008-12-16,2522.2916666666665,0.137015625
2008-12-17,2441.6666666666665,0.137015625
2008-12-18,2399.875,0.137015625
2008-12-19,2242.2916666666665,0.137015625
2008-12-20,2109.0416666666665,0.137015625
2008-12-21,2283.625,0.137015625
2008-12-22,2676.5,0.137015625
2008-12-23,2447.083333333333,0.137015625
2008-12-24,1962.8333333333333,0.137015625
2008-12-25,1910.9583333333333,0.137015625
2008-12-26,1969.1666666666667,0.137015625
2008-12-27,1623.75,0.137015625
2008-12-28,1684.3333333333333,0.137015625
2008-12-29,1973.6666666666667,0.137015625
2008-12-30,1957.7916666666667,0.137015625
2008-12-31,2055.875,0.137015625
2009-01-01,1993.5833333333333,-4.216
2009-01-02,1955.7916666666667,-1.323801168117763
2009-01-03,1934.5,-1.2735719179845757
2009-01-04,1849.25,-1.223342667851388
2009-01-05,2178.208333333333,-1.1731134177182003
2009-01-06,2307.125,-1.122884167585013
2009-01-07,2307.833333333333,-1.0726549174518254
2009-01-08,2459.0,-1.0224256673186378
2009-01-09,2327.6666666666665,-0.9721964171854504
2009-01-10,2067.7916666666665,-0.9219671670522628
2009-01-11,2058.75,-0.8717379169190753
2009-01-12,2301.125,-0.8215086667858879
2009-01-13,2423.5416666666665,-0.7712794166527003
2009-01-14,2595.958333333333,-0.7210501665195128
2009-01-15,2740.875,-0.6708209163863252
2009-01-16,2832.375,-0.6205916662531378
2009-01-17,2491.708333333333,-0.5703624161199502
2009-01-18,2165.333333333333,-0.5201331659867626
2009-01-19,2492.7916666666665,-0.4699039158535751
2009-01-20,2621.75,-0.4196746657203876
2009-01-21,2609.708333333333,-0.3694454155872
2009-01-22,2352.083333333333,-0.3192161654540126
2009-01-23,2127.833333333333,-0.2689869153208251
2009-01-24,2123.333333333333,-0.2187576651876375
2009-01-25,2285.958333333333,-0.1685284150544499
2009-01-26,2489.5416666666665,-0.1182991649212623
2009-01-27,2517.4166666666665,-0.068069914788075
2009-01-28,2334.625,-0.0178406646548874
2009-01-29,2436.75,0.0323885854783001
2009-01-30,2328.5416666666665,0.0826178356114877
2009-01-31,2258.5,0.132847085744675
2009-02-01,1908.7916666666667,1.372
2009-02-02,2161.375,0.3598291453107961
2009-02-03,2413.5416666666665,0.5365819547437296
2009-02-04,2541.75,0.7133347641766632
2009-02-05,2558.083333333333,0.8900875736095966
2009-02-06,2231.75,1.06684038304253
2009-02-07,1823.6666666666667,1.2435931924754635
2009-02-08,1734.0,1.420346001908397
2009-02-09,2122.333333333333,1.5970988113413307
2009-02-10,2021.0833333333333,1.7738516207742645
2009-02-11,1973.6666666666667,1.9506044302071976
2009-02-12,2081.375,2.1273572396401312
2009-02-13,2010.0,2.304110049073065
2009-02-14,1915.4166666666667,2.4808628585059984
2009-02-15,1903.0416666666667,2.657615667938932
2009-02-16,2206.125,2.834368477371865
2009-02-17,2263.75,3.0111212868047987
2009-02-18,2146.708333333333,3.1878740962377323
2009-02-19,2353.208333333333,3.364626905670666
2009-02-20,2272.4166666666665,3.541379715103599
2009-02-21,2100.0416666666665,3.7181325245365326
2009-02-22,2110.0416666666665,3.894885333969466
2009-02-23,2348.833333333333,4.071638143402399
2009-02-24,2324.2916666666665,4.248390952835333
2009-02-25,2145.7916666666665,4.425143762268267
2009-02-26,2002.4166666666667,4.6018965717012
2009-02-27,1943.9166666666667,4.778649381134134
2009-02-28,2029.0,4.955402190567066
2009-03-01,2079.208333333333,7.433
2009-03-02,2438.375,4.4753870967741936
2009-03-03,2421.833333333333,4.695222341696535
2009-03-04,2241.1666666666665,4.915057586618877
2009-03-05,2059.0,5.134892831541219
2009-03-06,1757.75,5.3547280764635605
2009-03-07,1546.0416666666667,5.574563321385902
2009-03-08,1513.9130434782608,5.794398566308244
2009-03-09,1847.9166666666667,6.014233811230586
2009-03-10,1912.75,6.234069056152928
2009-03-11,1926.75,6.453904301075269
2009-03-12,2129.625,6.673739545997611
2009-03-13,1996.25,6.893574790919953
2009-03-14,1754.125,7.113410035842294
2009-03-15,1611.8333333333333,7.333245280764635
2009-03-16,1835.625,7.553080525686977
2009-03-17,1854.5,7.772915770609319
2009-03-18,1814.75,7.992751015531661
2009-03-19,1835.125,8.212586260454003
2009-03-20,1905.875,8.432421505376343
2009-03-21,1698.0416666666667,8.652256750298687
2009-03-22,1588.375,8.872091995221027
2009-03-23,1859.875,9.09192724014337
2009-03-24,1891.0416666666667,9.31176248506571
2009-03-25,1855.875,9.531597729988054
2009-03-26,1859.1666666666667,9.751432974910394
2009-03-27,1783.5833333333333,9.971268219832735
2009-03-28,1592.5416666666667,10.191103464755075
2009-03-29,1656.3333333333333,10.41093870967742
2009-03-30,1926.2916666666667,10.63077395459976
2009-03-31,1911.0,10.850609199522102
2009-04-01,1839.2083333333333,11.962
2009-04-02,1848.1666666666667,10.951435483870968
2009-04-03,1804.2083333333333,11.152692106876122
2009-04-04,1627.125,11.353948729881274
2009-04-05,1553.875,11.555205352886428
2009-04-06,1986.625,11.75646197589158
2009-04-07,2143.875,11.957718598896736
2009-04-08,1994.4583333333333,12.158975221901889
2009-04-09,1868.4166666666667,12.36023184490704
2009-04-10,1667.9166666666667,12.561488467912191
2009-04-11,1582.25,12.762745090917347
2009-04-12,1534.6666666666667,12.9640017139225
2009-04-13,1951.875,13.165258336927652
2009-04-14,1917.4583333333333,13.366514959932807
2009-04-15,1993.9166666666667,13.56777158293796
2009-04-16,1870.5833333333333,13.769028205943114
2009-04-17,1768.0833333333333,13.970284828948266
2009-04-18,1504.125,14.17154145195342
2009-04-19,1470.25,14.372798074958572
2009-04-20,1846.5,14.574054697963726
2009-04-21,1956.75,14.775311320968878
2009-04-22,1927.125,14.976567943974032
2009-04-23,1863.5,15.177824566979186
2009-04-24,1784.0416666666667,15.37908118998434
2009-04-25,1586.5416666666667,15.580337812989493
2009-04-26,1618.5416666666667,15.781594435994643
2009-04-27,1986.4583333333333,15.9828510589998
2009-04-28,1896.4583333333333,16.18410768200495
2009-04-29,1832.4583333333333,16.385364305010107
2009-04-30,1856.75,16.586620928015257
2009-05-01,1759.25,17.849
2009-05-02,1479.4583333333333,16.93906666666667
2009-05-03,1455.0416666666667,17.095837033276933
2009-05-04,1782.5416666666667,17.2526073998872
2009-05-05,1812.3333333333333,17.409377766497464
2009-05-06,1812.5,17.566148133107728
2009-05-07,1809.5416666666667,17.722918499717995
2009-05-08,1747.25,17.87968886632826
2009-05-09,1499.5,18.03645923293852
2009-05-10,1426.5833333333333,18.19322959954879
2009-05-11,1767.0,18.349999966159054
2009-05-12,1805.9583333333333,18.50677033276932
2009-05-13,1811.5416666666667,18.663540699379585
2009-05-14,1829.625,18.82031106598985
2009-05-15,1753.2916666666667,18.977081432600112
2009-05-16,1546.0,19.13385179921038
2009-05-17,1417.4166666666667,19.290622165820643
2009-05-18,1706.2916666666667,19.447392532430907
2009-05-19,1814.0416666666667,19.60416289904117
2009-05-20,1876.6666666666667,19.76093326565144
2009-05-21,1946.5833333333333,19.917703632261706
2009-05-22,1917.7083333333333,20.07447399887197
2009-05-23,1733.625,20.231244365482237
2009-05-24,1737.7916666666667,20.388014732092497
2009-05-25,1676.3333333333333,20.544785098702764
2009-05-26,2099.125,20.701555465313028
2009-05-27,2170.625,20.85832583192329
2009-05-28,2041.4583333333333,21.01509619853356
2009-05-29,1836.875,21.171866565143823
2009-05-30,1620.7916666666667,21.32863693175409
2009-05-31,1552.375,21.485407298364358
2009-06-01,1951.125,22.419
2009-06-02,2167.6666666666665,21.46957142857143
2009-06-03,1877.5416666666667,21.54621622097115
2009-06-04,1792.0833333333333,21.62286101337087
2009-06-05,1734.9166666666667,21.699505805770585
2009-06-06,1604.625,21.776150598170304
2009-06-07,1670.25,21.852795390570023
2009-06-08,2098.5,21.929440182969746
2009-06-09,2276.25,22.00608497536946
2009-06-10,2043.7083333333333,22.08272976776918
2009-06-11,2044.1666666666667,22.159374560168896
2009-06-12,1912.7083333333333,22.23601935256861
2009-06-13,1666.5,22.31266414496833
2009-06-14,1623.7083333333333,22.389308937368053
2009-06-15,2058.5,22.46595372976777
2009-06-16,2068.0,22.54259852216749
2009-06-17,2226.1666666666665,22.619243314567207
2009-06-18,2132.7916666666665,22.69588810696693
2009-06-19,2357.5,22.772532899366645
2009-06-20,2162.875,22.849177691766364
2009-06-21,2075.5416666666665,22.925822484166083
2009-06-22,2404.208333333333,23.0024672765658
