Datetime,PJME,Estimated_Temp_C
2015-11-18,28662.70833333333,2.214010882629994
2015-11-19,28153.33333333333,2.214010882629994
2015-11-20,27379.125,2.214010882629994
2015-11-21,26897.166666666668,2.214010882629994
2015-11-22,26657.416666666668,2.214010882629994
2015-11-23,31326.0,2.214010882629994
2015-11-24,31440.5,2.214010882629994
2015-11-25,30486.5,2.214010882629994
2015-11-26,26001.83333333333,2.214010882629994
2015-11-27,25509.75,2.214010882629994
2015-11-28,25070.791666666668,2.214010882629994
2015-11-29,26093.416666666668,2.214010882629994
2015-11-30,30512.791666666668,2.214010882629994
2015-12-01,30103.45833333333,1.8390087680231504
2015-12-02,29343.875,2.092734510325926
2015-12-03,29787.33333333333,2.092734510325926
2015-12-04,30005.666666666668,2.092734510325926
2015-12-05,28591.291666666668,2.092734510325926
2015-12-06,28591.95833333333,2.092734510325926
2015-12-07,30787.5,2.092734510325926
2015-12-08,30990.541666666668,2.092734510325926
2015-12-09,31382.5,2.092734510325926
2015-12-10,29267.416666666668,2.092734510325926
2015-12-11,28972.70833333333,2.092734510325926
2015-12-12,26175.08333333333,2.092734510325926
2015-12-13,25133.625,2.092734510325926
2015-12-14,28122.45833333333,2.092734510325926
2015-12-15,28007.125,2.092734510325926
2015-12-16,29149.95833333333,2.092734510325926
2015-12-17,29668.33333333333,2.092734510325926
2015-12-18,30020.5,2.092734510325926
2015-12-19,30499.83333333333,2.092734510325926
2015-12-20,30047.75,2.092734510325926
2015-12-21,31432.625,2.092734510325926
2015-12-22,29408.58333333333,2.092734510325926
2015-12-23,28608.08333333333,2.092734510325926
2015-12-24,26503.125,2.092734510325926
2015-12-25,24466.08333333333,2.092734510325926
2015-12-26,24806.20833333333,2.092734510325926
2015-12-27,25099.291666666668,2.092734510325926
2015-12-28,29250.45833333333,2.092734510325926
2015-12-29,29839.916666666668,2.092734510325926
2015-12-30,29013.0,2.092734510325926
2015-12-31,27803.875,2.092734510325926
2016-01-01,27947.95833333333,-0.4176883645629405
2016-01-02,29018.0,-0.4176883645629405
2016-01-03,29116.791666666668,-0.4176883645629405
2016-01-04,34208.833333333336,-0.4176883645629405
2016-01-05,38281.29166666666,-0.4176883645629405
2016-01-06,36636.79166666666,-0.4176883645629405
2016-01-07,34061.416666666664,-0.4176883645629405
2016-01-08,32150.08333333333,-0.4176883645629405
2016-01-09,28611.291666666668,-0.4176883645629405
2016-01-10,26807.95833333333,-0.4176883645629405
2016-01-11,33504.083333333336,-0.4176883645629405
2016-01-12,35334.041666666664,-0.4176883645629405
2016-01-13,37100.5,-0.4176883645629405
2016-01-14,34739.666666666664,-0.4176883645629405
2016-01-15,31844.45833333333,-0.5991331682103033
2016-01-16,28382.33333333333,-0.5991331682103033
2016-01-17,30350.95833333333,-0.5991331682103033
2016-01-18,36997.083333333336,-0.5991331682103033
2016-01-19,40077.0,-0.5991331682103033
2016-01-20,37612.04166666666,-0.5991331682103033
2016-01-21,36147.79166666666,-0.5991331682103033
2016-01-22,37789.29166666666,-0.5991331682103033
2016-01-23,35885.541666666664,-0.5991331682103033
2016-01-24,33434.916666666664,-0.5991331682103033
2016-01-25,35216.333333333336,-0.5991331682103033
2016-01-26,33533.791666666664,-0.5991331682103033
2016-01-27,32358.08333333333,-0.5991331682103033
2016-01-28,34185.166666666664,-0.5991331682103033
2016-01-29,33782.875,-0.5991331682103033
2016-01-30,31561.83333333333,-0.5991331682103033
2016-01-31,28667.541666666668,-0.3777145005774965
2016-02-01,29970.791666666668,0.713835855117746
2016-02-02,30754.166666666668,0.713835855117746
2016-02-03,30954.5,0.713835855117746
2016-02-04,29758.5,0.713835855117746
2016-02-05,32056.416666666668,0.713835855117746
2016-02-06,30955.5,0.713835855117746
2016-02-07,30288.0,0.713835855117746
2016-02-08,32187.75,0.713835855117746
2016-02-09,33936.125,0.713835855117746
2016-02-10,34636.208333333336,0.713835855117746
2016-02-11,37838.958333333336,0.713835855117746
2016-02-12,38238.29166666666,0.713835855117746
2016-02-13,37766.5,0.713835855117746
2016-02-14,38804.833333333336,0.7044432440711806
2016-02-15,39439.41666666666,0.7044432440711806
2016-02-16,33842.791666666664,1.9284881283158557
2016-02-17,33311.791666666664,5.508477165073235
2016-02-18,34247.125,5.508477165073235
2016-02-19,35379.041666666664,5.508477165073235
2016-02-20,28388.916666666668,5.508477165073235
2016-02-21,26872.95833333333,5.508477165073235
2016-02-22,29552.5,5.508477165073235
2016-02-23,32348.20833333333,5.508477165073235
2016-02-24,31320.416666666668,5.508477165073235
2016-02-25,30300.291666666668,5.508477165073235
2016-02-26,32586.375,5.508477165073235
2016-02-27,30447.916666666668,5.508477165073235
2016-02-28,27352.5,5.508477165073235
2016-02-29,28718.25,5.511605319064259
2016-03-01,28898.83333333333,7.743927247997679
2016-03-02,30052.125,7.743927247997679
2016-03-03,33061.625,7.743927247997679
2016-03-04,33230.166666666664,7.743927247997679
2016-03-05,30135.20833333333,7.743927247997679
2016-03-06,28811.70833333333,7.743927247997679
2016-03-07,29868.125,7.743927247997679
2016-03-08,27577.625,7.743927247997679
2016-03-09,27096.875,7.743927247997679
2016-03-10,27167.416666666668,7.743927247997679
2016-03-11,26328.33333333333,7.743927247997679
2016-03-12,24628.375,7.743927247997679
2016-03-13,24638.217391304348,7.743927247997679
2016-03-14,28599.83333333333,7.743927247997679
2016-03-15,28590.5,7.743927247997679
2016-03-16,27529.95833333333,7.743927247997679
2016-03-17,27048.041666666668,12.133920961019358
2016-03-18,27050.416666666668,12.133920961019358
2016-03-19,27016.916666666668,12.133920961019358
2016-03-20,27989.416666666668,12.133920961019358
2016-03-21,30018.75,12.133920961019358
2016-03-22,29367.83333333333,12.133920961019358
2016-03-23,27359.166666666668,12.133920961019358
2016-03-24,26390.0,12.133920961019358
2016-03-25,25174.416666666668,12.133920961019358
2016-03-26,23951.125,12.133920961019358
2016-03-27,23761.70833333333,12.133920961019358
2016-03-28,26888.0,12.133920961019358
2016-03-29,27238.25,12.133920961019358
2016-03-30,27890.70833333333,12.133920961019358
2016-03-31,26965.95833333333,12.137212136413522
2016-04-01,26828.625,12.630390987002263
2016-04-02,23988.75,12.630390987002263
2016-04-03,25566.291666666668,12.630390987002263
2016-04-04,28944.125,12.630390987002263
2016-04-05,30508.83333333333,12.630390987002263
2016-04-06,30290.041666666668,12.630390987002263
2016-04-07,28235.08333333333,12.630390987002263
2016-04-08,28222.875,12.630390987002263
2016-04-09,28517.75,12.630390987002263
2016-04-10,27403.875,12.630390987002263
2016-04-11,28254.5,12.630390987002263
2016-04-12,27175.875,12.630390987002263
2016-04-13,27470.041666666668,12.630390987002263
2016-04-14,27310.541666666668,12.630390987002263
2016-04-15,26473.791666666668,17.39551041664398
2016-04-16,23923.70833333333,17.447888405434572
2016-04-17,23362.70833333333,17.447888405434572
2016-04-18,26561.95833333333,17.447888405434572
2016-04-19,26610.875,17.447888405434572
2016-04-20,26191.541666666668,17.447888405434572
2016-04-21,26366.791666666668,17.447888405434572
2016-04-22,26954.20833333333,17.447888405434572
2016-04-23,24050.58333333333,17.447888405434572
2016-04-24,22737.33333333333,17.447888405434572
2016-04-25,26139.375,17.447888405434572
2016-04-26,27354.166666666668,17.447888405434572
2016-04-27,26369.45833333333,17.447888405434572
2016-04-28,26785.45833333333,17.447888405434572
2016-04-29,27014.291666666668,17.447888405434572
2016-04-30,24183.20833333333,17.447888405434572
2016-05-01,24503.625,18.603463309453826
2016-05-02,26955.125,18.603463309453826
2016-05-03,26982.041666666668,18.603463309453826
2016-05-04,27088.125,18.603463309453826
2016-05-05,27239.875,18.603463309453826
2016-05-06,27211.83333333333,18.603463309453826
2016-05-07,24349.666666666668,18.603463309453826
2016-05-08,22873.875,18.603463309453826
2016-05-09,26210.041666666668,18.603463309453826
2016-05-10,26442.75,18.603463309453826
2016-05-11,26756.20833333333,18.603463309453826
2016-05-12,26955.83333333333,18.603463309453826
2016-05-13,26924.33333333333,18.603463309453826
2016-05-14,23957.70833333333,21.88139249586628
2016-05-15,23152.45833333333,21.88139249586628
2016-05-16,26372.625,21.88139249586628
2016-05-17,26759.33333333333,21.95848787209752
2016-05-18,26578.625,21.96788048314408
2016-05-19,26437.70833333333,21.96788048314408
2016-05-20,26187.291666666668,21.96788048314408
2016-05-21,23928.916666666668,21.96788048314408
2016-05-22,23595.416666666668,21.96788048314408
2016-05-23,26760.70833333333,21.96788048314408
2016-05-24,27713.375,21.96788048314408
2016-05-25,29904.45833333333,21.96788048314408
2016-05-26,32948.708333333336,21.96788048314408
2016-05-27,35850.708333333336,21.96788048314408
2016-05-28,34285.0,21.96788048314408
2016-05-29,31976.45833333333,21.96788048314408
2016-05-30,31173.375,21.96788048314408
2016-05-31,35339.125,22.10621690883685
2016-06-01,35475.083333333336,22.677824528462654
2016-06-02,33121.333333333336,22.677824528462654
2016-06-03,31502.625,22.677824528462654
2016-06-04,31052.08333333333,22.677824528462654
2016-06-05,30039.375,22.677824528462654
2016-06-06,33930.25,22.677824528462654
2016-06-07,34243.5,22.677824528462654
2016-06-08,27993.5,22.677824528462654
2016-06-09,27318.08333333333,22.677824528462654
2016-06-10,27941.58333333333,22.677824528462654
2016-06-11,30613.875,22.677824528462654
2016-06-12,33438.416666666664,22.677824528462654
2016-06-13,29946.45833333333,22.677824528462654
2016-06-14,30599.25,22.677824528462654
2016-06-15,31529.875,22.677824528462654
2016-06-16,31628.58333333333,24.45549782348489
2016-06-17,31264.416666666668,24.45549782348489
2016-06-18,29423.75,24.45549782348489
2016-06-19,31281.916666666668,24.45549782348489
