Datetime,NI,Estimated_Temp_C
2008-11-06,11054.541666666666,4.98668445550779
2008-11-07,10929.541666666666,4.98668445550779
2008-11-08,10433.666666666666,4.98668445550779
2008-11-09,10122.291666666666,4.98668445550779
2008-11-10,11619.958333333334,4.98668445550779
2008-11-11,11954.75,4.98668445550779
2008-11-12,11675.75,4.98668445550779
2008-11-13,11255.458333333334,4.98668445550779
2008-11-14,11014.708333333334,-2.796731262775686
2008-11-15,10438.0,-2.796731262775686
2008-11-16,10241.666666666666,-2.796731262775686
2008-11-17,11930.541666666666,-2.796731262775686
2008-11-18,12197.041666666666,-2.796731262775686
2008-11-19,11973.958333333334,-2.796731262775686
2008-11-20,12218.708333333334,-2.796731262775686
2008-11-21,12366.958333333334,-2.796731262775686
2008-11-22,11356.0,-2.796731262775686
2008-11-23,10522.166666666666,-2.796731262775686
2008-11-24,11812.416666666666,-2.796731262775686
2008-11-25,11886.291666666666,-2.796731262775686
2008-11-26,11638.791666666666,-2.796731262775686
2008-11-27,9818.791666666666,-2.796731262775686
2008-11-28,10214.041666666666,-2.796731262775686
2008-11-29,10225.5,-2.796731262775686
2008-11-30,10368.416666666666,-2.64027694047287
2008-12-01,12284.125,-2.79
2008-12-02,12632.208333333334,-2.64027694047287
2008-12-03,12431.541666666666,-2.64027694047287
2008-12-04,12908.25,-2.64027694047287
2008-12-05,13293.708333333334,-2.64027694047287
2008-12-06,12075.791666666666,-2.64027694047287
2008-12-07,11872.916666666666,-2.64027694047287
2008-12-08,12860.291666666666,-2.64027694047287
2008-12-09,12757.416666666666,-2.64027694047287
2008-12-10,12838.666666666666,-2.64027694047287
2008-12-11,12808.583333333334,-2.64027694047287
2008-12-12,13043.041666666666,-2.64027694047287
2008-12-13,11887.416666666666,-2.64027694047287
2008-12-14,10880.916666666666,-2.64027694047287
2008-12-15,13290.0,-2.64027694047287
2008-12-16,13890.833333333334,-2.64027694047287
2008-12-17,13368.583333333334,-2.64027694047287
2008-12-18,13360.958333333334,-2.64027694047287
2008-12-19,13008.375,-2.64027694047287
2008-12-20,11862.708333333334,-2.64027694047287
2008-12-21,12880.708333333334,-2.64027694047287
2008-12-22,14129.291666666666,-2.64027694047287
2008-12-23,13600.416666666666,-2.64027694047287
2008-12-24,11810.5,-2.64027694047287
2008-12-25,11372.875,-2.64027694047287
2008-12-26,11463.0,-2.64027694047287
2008-12-27,10306.291666666666,-2.64027694047287
2008-12-28,10504.0,-2.64027694047287
2008-12-29,11581.333333333334,-2.64027694047287
2008-12-30,11646.041666666666,-2.64027694047287
2008-12-31,11860.375,-2.64027694047287
2009-01-01,11071.625,-7.757000000000001
2009-01-02,11545.541666666666,-3.672022125616285
2009-01-03,11313.833333333334,-3.672022125616285
2009-01-04,10737.333333333334,-3.672022125616285
2009-01-05,12600.416666666666,-3.672022125616285
2009-01-06,12749.166666666666,-3.672022125616285
2009-01-07,12684.666666666666,-3.672022125616285
2009-01-08,13026.125,-3.672022125616285
2009-01-09,12875.833333333334,-3.672022125616285
2009-01-10,11677.208333333334,-3.672022125616285
2009-01-11,11338.458333333334,-3.672022125616285
2009-01-12,12847.25,-3.672022125616285
2009-01-13,13129.458333333334,-3.672022125616285
2009-01-14,13727.541666666666,-3.672022125616285
2009-01-15,14356.041666666666,-3.672022125616285
2009-01-16,14394.791666666666,-3.672022125616285
2009-01-17,12791.666666666666,-3.672022125616285
2009-01-18,11767.875,-3.672022125616285
2009-01-19,12856.208333333334,-3.672022125616285
2009-01-20,13103.708333333334,-3.672022125616285
2009-01-21,13009.625,-3.672022125616285
2009-01-22,12577.25,-3.672022125616285
2009-01-23,12388.125,-3.672022125616285
2009-01-24,12104.416666666666,-3.672022125616285
2009-01-25,12114.041666666666,-3.672022125616285
2009-01-26,13384.041666666666,-3.672022125616285
2009-01-27,13332.5,-3.672022125616285
2009-01-28,13147.333333333334,-3.672022125616285
2009-01-29,13092.958333333334,-3.672022125616285
2009-01-30,13019.541666666666,-3.672022125616285
2009-01-31,11708.875,-3.5441783416643275
2009-02-01,10620.458333333334,-1.221
